lsoa_code,borough,imd_score,imd_quintile,lsoa_name,ptal_score,ptal_category,ptal_original,accessibility_index,ai_median,ai_min,ai_max,data_source,ptal_score_z,ai_z
E01004731,Westminster,10.008,Q1_Least,Westminster 020A,6.5,Excellent,6b,50.623913492,48.4005249267,25.3746037059,77.6762371345,measured,1.6130324117221533,2.274585648470225
E01004763,Westminster,23.381,Q3,Westminster 013B,6.5,Excellent,6b,70.7314114574,74.0955768442,51.5344801787,85.11330025,measured,1.6130324117221533,3.76758021787738
E01032775,Tower Hamlets,9.375,Q1_Least,Tower Hamlets 031F,2,Poor,2,7.32346688144,5.94666758693,5.41406734902,11.2409263296,measured,-1.2874476166464521,-0.9405001744259147
E01032781,Tower Hamlets,12.666,Q1_Least,Tower Hamlets 033C,3,Moderate,3,12.088182137,8.86180064691,6.28604798738,21.0477562818,measured,-0.6428964992312065,-0.5867170228093685
E01032834,Southwark,9.09,Q1_Least,Southwark 035C,4,Good,4,17.8393772844,14.3980339895,8.40270686427,42.8859471873,measured,0.0016546181840391264,-0.15968710902077995
E01033099,Wandsworth,21.195,Q3,Wandsworth 004E,6,Excellent,6a,26.4573248211,37.3888011016,8.05624111666,40.5304212566,measured,1.2907568530145304,0.480201001069744
E01033100,Wandsworth,27.088,Q3,Wandsworth 039B,5,Very Good,5,21.9084208821,22.3546209059,19.6930907394,24.4078345673,measured,0.6462057355992847,0.142441977576703
E01033743,Greenwich,20.968,Q3,Greenwich 002H,1.5,Very Poor,1b,3.25114854565,2.13484635507,0,12.3001929037,measured,-1.609723175354075,-1.2428724124186143
E01000842,Camden,8.523,Q1_Least,Camden 011A,4,Good,4,16.6002441566,15.0631230976,12.2013050329,26.4041675713,measured,0.0016546181840391264,-0.25169353536787337
E01000843,Camden,13.567,Q2,Camden 014A,3,Moderate,3,13.0343832957,12.7779013806,11.602374671,14.5280241003,measured,-0.6428964992312065,-0.5164609823046415
E01000844,Camden,9.797,Q1_Least,Camden 011B,6,Excellent,6a,27.2809114191,28.8055197258,15.5987587512,32.3579075244,measured,1.2907568530145304,0.5413528321113967
E01000845,Camden,11.305,Q2,Camden 014B,3,Moderate,3,13.5386895556,12.8650350853,9.68821320379,16.4330849357,measured,-0.6428964992312065,-0.47901592033600027
E01000846,Camden,22.13,Q3,Camden 014C,3,Moderate,3,13.4660782049,13.1749875912,9.9981966683,19.5901742878,measured,-0.6428964992312065,-0.4844073595125184
E01000847,Camden,17.13,Q2,Camden 014D,5,Very Good,5,20.5876142176,18.9914188549,16.4490250079,32.5927719197,measured,0.6462057355992847,0.04437123895330357
E01000848,Camden,6.035,Q1_Least,Camden 011C,4,Good,4,15.7789605101,16.0681369147,11.4148123382,20.4943384473,measured,0.0016546181840391264,-0.3126743707894331
E01000849,Camden,7.694,Q1_Least,Camden 011D,4,Good,4,18.1281679469,17.6684542802,13.3865985864,23.0288944226,measured,0.0016546181840391264,-0.13824421783909657
E01000850,Camden,14.252,Q2,Camden 026A,6.5,Excellent,6b,56.5622453445,55.8539974398,46.7112353712,72.3744219728,measured,1.6130324117221533,2.715510582162922
E01000851,Camden,14.959,Q2,Camden 026B,6.5,Excellent,6b,55.346930475,55.7484555952,47.2586551728,62.7188456873,measured,1.6130324117221533,2.625272676710662
E01000852,Camden,14.633,Q2,NA,4.768421052631579,Very Good,NA,27.016867417076423,26.784864533522633,NA,NA,imputed,0.49694126630312274,0.5217473962792468
E01000853,Camden,30.826,Q4,Camden 029H,6.5,Excellent,6b,63.2389159339,65.5968765214,53.62143933,71.7041501102,measured,1.6130324117221533,3.2112576387508436
E01000854,Camden,15.832,Q2,NA,4.768421052631579,Very Good,NA,27.016867417076423,26.784864533522633,NA,NA,imputed,0.49694126630312274,0.5217473962792468
E01000855,Camden,14.66,Q2,Camden 028A,6.5,Excellent,6b,56.4423406079,56.3694892909,33.9831212841,72.8550862172,measured,1.6130324117221533,2.7066075788704165
E01000856,Camden,31.404,Q4,Camden 019A,6,Excellent,6a,38.6686853641,38.5623945405,34.5584573015,43.1910344747,measured,1.2907568530145304,1.3869023224944022
E01000857,Camden,14.85,Q2,Camden 018A,3,Moderate,3,10.9426937907,10.4854944638,8.93477321234,14.4431767539,measured,-0.6428964992312065,-0.6717702643060443
E01000858,Camden,37.66,Q5_Most,Camden 018B,6,Excellent,6a,27.107602407,27.1155741186,12.3710621536,36.6564237162,measured,1.2907568530145304,0.5284845272462235
E01000859,Camden,7.224,Q1_Least,Camden 018C,3,Moderate,3,12.4252779834,12.5761400794,7.64688125668,18.218399435,measured,-0.6428964992312065,-0.5616874408638212
E01000860,Camden,17.703,Q3,Camden 018D,2,Poor,2,7.64936717513,7.85532174853,2.63234534876,14.2781176668,measured,-1.2874476166464521,-0.916301869421253
E01000861,Camden,33.498,Q5_Most,Camden 019B,6,Excellent,6a,38.0751340146,39.4977563202,30.8569146108,43.2651317483,measured,1.2907568530145304,1.3428307556096182
E01000862,Camden,10.864,Q2,Camden 018E,5,Very Good,5,23.0576487463,26.7289572778,12.3452605159,32.4994932186,measured,0.6462057355992847,0.22777288066640777
E01000863,Camden,34.37,Q5_Most,Camden 021A,6,Excellent,6a,38.9095125293,38.1323079784,30.3175979702,47.1447946802,measured,1.2907568530145304,1.404783893360555
E01000864,Camden,17.932,Q3,NA,4.768421052631579,Very Good,NA,27.016867417076423,26.784864533522633,NA,NA,imputed,0.49694126630312274,0.5217473962792468
E01000866,Camden,22.434,Q3,Camden 009A,6,Excellent,6a,27.3226892605,24.8475746016,13.4932360531,35.8718625471,measured,1.2907568530145304,0.5444548635247074
E01000867,Camden,28.4,Q4,Camden 015C,6,Excellent,6a,33.7612970575,33.6936947206,31.6314576395,36.7010428954,measured,1.2907568530145304,1.0225256056928684
E01000868,Camden,39.291,Q5_Most,Camden 015D,2,Poor,2,6.97058563093,6.22272039987,5.05690929473,12.1122592316,measured,-1.2874476166464521,-0.9667018327109791
E01000869,Camden,22.144,Q3,Camden 015E,3,Moderate,3,13.1834127275,10.2149217626,8.56451064376,19.6922213574,measured,-0.6428964992312065,-0.505395451787513
E01000870,Camden,26.832,Q4,Camden 009B,5,Very Good,5,22.2488867368,23.31174484,16.5202926134,27.3852017792,measured,0.6462057355992847,0.1677217847914219
E01000872,Camden,24.312,Q4,Camden 005B,4,Good,4,17.2026928507,16.5735004762,15.1641922146,22.7250630396,measured,0.0016546181840391264,-0.20696133496255847
E01000875,Camden,21.838,Q3,Camden 013A,4,Good,4,18.6506127713,19.2944240731,13.9823766795,23.3632975705,measured,0.0016546181840391264,-0.09945235586868761
E01000876,Camden,29.94,Q4,Camden 013B,5,Very Good,5,21.8161468689,21.9613518657,14.9968315104,29.1193741353,measured,0.6462057355992847,0.13559057314826223
E01000882,Camden,4.319,Q1_Least,Camden 008B,6,Excellent,6a,27.8776819943,27.2398284925,21.9758180067,35.0749566912,measured,1.2907568530145304,0.5856634285609764
E01000884,Camden,5.273,Q1_Least,Camden 004D,2,Poor,2,5.30772050268,5.76854662888,0,14.2861401422,measured,-1.2874476166464521,-1.0901706307884824
E01000885,Camden,7.027,Q1_Least,Camden 004E,2,Poor,2,7.5134721341,8.30075010071,0,13.7087044088,measured,-1.2874476166464521,-0.9263921630329334
E01000886,Camden,9.126,Q1_Least,Camden 006A,3,Moderate,3,10.8894524441,10.0654370378,8.00305233698,14.3780316361,measured,-0.6428964992312065,-0.6757234683038019
E01000887,Camden,13.063,Q2,Camden 006B,4,Good,4,18.7883403694,18.5822951065,17.2171962904,20.6741123625,measured,0.0016546181840391264,-0.08922599372384878
E01000888,Camden,14.584,Q2,Camden 006C,3,Moderate,3,14.7329385325,16.416981222,9.68955907937,18.5077108286,measured,-0.6428964992312065,-0.3903421708670278
E01000889,Camden,30.868,Q4,Camden 007A,3,Moderate,3,11.4659520173,10.1695760293,7.42145420089,19.8535081433,measured,-0.6428964992312065,-0.6329180067026514
E01000890,Camden,40.883,Q5_Most,Camden 007B,3,Moderate,3,14.6551936037,14.789163497,10.0501661288,16.8338474755,measured,-0.6428964992312065,-0.39611478149700663
E01000891,Camden,38.283,Q5_Most,Camden 007C,3,Moderate,3,11.819575817,9.70529421829,8.74355966527,17.5394090428,measured,-0.6428964992312065,-0.6066612136658595
E01000892,Camden,15.799,Q2,Camden 006D,4,Good,4,16.8533678024,17.1689779711,8.38000795657,20.0545994203,measured,0.0016546181840391264,-0.23289894296168553
E01000893,Camden,5.314,Q1_Least,Camden 002A,2,Poor,2,5.88478186339,3.48490536196,0,17.9542130508,measured,-1.2874476166464521,-1.047323456105822
E01000894,Camden,6.601,Q1_Least,Camden 002B,3,Moderate,3,11.2788935912,11.7452346904,0,17.0496775938,measured,-0.6428964992312065,-0.6468072143410019
E01000897,Camden,5.398,Q1_Least,Camden 008D,4,Good,4,17.4557850299,16.2565792343,13.2474848479,27.5891935111,measured,0.0016546181840391264,-0.188169078971523
E01000898,Camden,11.81,Q2,Camden 008E,4,Good,4,19.5467042836,19.8734189257,16.6156177872,21.9909976445,measured,0.0016546181840391264,-0.032916988621212666
E01000899,Camden,5.971,Q1_Least,Camden 002E,2,Poor,2,5.99176782063,4.40791350935,0,14.458724806,measured,-1.2874476166464521,-1.0393796804338313
E01000900,Camden,26.042,Q4,Camden 012A,4,Good,4,18.0865100119,16.7187880364,13.8844007359,32.1498713332,measured,0.0016546181840391264,-0.14133734612560633
E01000901,Camden,30.351,Q4,Camden 007D,5,Very Good,5,21.7363811934,20.8665143471,15.9049973476,29.7676159064,measured,0.6462057355992847,0.1296679207848744
E01000902,Camden,36.241,Q5_Most,Camden 012B,4,Good,4,16.1883300194,16.1921098033,11.0600302144,22.5587747021,measured,0.0016546181840391264,-0.28227842320224594
E01000903,Camden,18.925,Q3,Camden 006E,3,Moderate,3,13.4931266928,13.7599071402,8.87136208265,16.6905390951,measured,-0.6428964992312065,-0.48239899200628444
E01000904,Camden,24.584,Q4,Camden 012C,6,Excellent,6a,28.8380910482,28.955927396,24.4851608242,33.1200078551,measured,1.2907568530145304,0.6569744143608766
E01000905,Camden,38.075,Q5_Most,Camden 012D,5,Very Good,5,21.3317149172,20.8798415534,17.9265884433,26.011239883,measured,0.6462057355992847,0.09962119125997612
E01000906,Camden,10.421,Q1_Least,Camden 012E,4,Good,4,17.3255253198,16.732104758,12.7092659435,22.961713602,measured,0.0016546181840391264,-0.1978409456615754
E01000907,Camden,33.796,Q5_Most,Camden 001A,4,Good,4,16.5436220746,16.9164304504,3.59977634338,24.4117332522,measured,0.0016546181840391264,-0.25589776112883045
E01000908,Camden,27.211,Q4,Camden 001B,2,Poor,2,7.3381567876,6.48770095469,3.9001854728,13.0495808092,measured,-1.2874476166464521,-0.9394094395090336
E01000909,Camden,11.771,Q2,Camden 001C,2,Poor,2,7.72992942106,7.03654807842,5.07524778113,16.3315816875,measured,-1.2874476166464521,-0.9103200711945564
E01000910,Camden,9.73,Q1_Least,Camden 003A,4,Good,4,17.7521500222,18.7131850754,10.6571544506,22.7562462521,measured,0.0016546181840391264,-0.1661637889634039
E01000911,Camden,16.959,Q2,Camden 003B,5,Very Good,5,20.6264624208,20.9837825949,15.7232253671,24.2059024718,measured,0.6462057355992847,0.047255742858694
E01000913,Camden,9.279,Q1_Least,Camden 001E,1.5,Very Poor,1b,3.98669259513,2.8490516152,0,21.138454301,measured,-1.609723175354075,-1.1882577968496832
E01000914,Camden,13.106,Q2,Camden 028B,6.5,Excellent,6b,57.3568030274,59.5394877853,35.9009848307,74.4963204186,measured,1.6130324117221533,2.7745069977135635
E01000916,Camden,19.491,Q3,Camden 027B,6.5,Excellent,6b,63.6600136959,64.110253113,51.9746906847,73.2722137023,measured,1.6130324117221533,3.2425244165934832
E01000917,Camden,34.957,Q5_Most,Camden 027C,6.5,Excellent,6b,66.6299572763,66.6336070579,62.1308320206,71.1217829686,measured,1.6130324117221533,3.463044624757267
E01000918,Camden,20.684,Q3,Camden 028C,6.5,Excellent,6b,72.4432258092,69.7478982283,60.1270921472,90.1588581409,measured,1.6130324117221533,3.894683527074198
E01000920,Camden,15.017,Q2,Camden 027D,6.5,Excellent,6b,44.0725808992,44.4497133942,25.9890247211,62.6792717645,measured,1.6130324117221533,1.7881450182007932
E01000921,Camden,15.197,Q2,Camden 003C,5,Very Good,5,23.7943491486,23.0522771732,20.279529648,28.6511456486,measured,0.6462057355992847,0.28247335617094843
E01000923,Camden,19.37,Q3,Camden 003D,5,Very Good,5,21.4580478901,20.962749165,19.3839259869,27.3280963046,measured,0.6462057355992847,0.10900149520437152
E01000924,Camden,13.294,Q2,Camden 009C,4,Good,4,18.351118918,18.3882467297,16.7616130728,20.106902699,measured,0.0016546181840391264,-0.12168996580489866
E01000925,Camden,29.369,Q4,Camden 009D,5,Very Good,5,20.8128914668,20.452938811,18.9601027364,23.6425491064,measured,0.6462057355992847,0.06109821862254623
E01000926,Camden,17.412,Q3,Camden 009E,4,Good,4,17.7920271293,17.3242011646,10.2749890075,21.0768536269,measured,0.0016546181840391264,-0.16320288828613339
E01000927,Camden,14.937,Q2,Camden 007F,6,Excellent,6a,30.2625890337,31.1252034662,22.5870808427,38.9695651687,measured,1.2907568530145304,0.7627442998107008
E01000928,Camden,20.295,Q3,Camden 003E,5,Very Good,5,20.9801658562,23.2013305299,6.71302441428,27.2016358019,measured,0.6462057355992847,0.07351844889708545
E01000931,Camden,34.552,Q5_Most,Camden 013C,6,Excellent,6a,26.3954055931,26.7724909857,23.0502188708,28.3391876342,measured,1.2907568530145304,0.4756034588342578
E01000932,Camden,20.043,Q3,Camden 013D,6,Excellent,6a,27.8926552848,28.6260097259,23.619129225,31.0019588805,measured,1.2907568530145304,0.5867752049461399
E01000933,Camden,25.739,Q4,Camden 020C,6,Excellent,6a,28.7973062693,28.6719327292,23.2756207658,35.7980794153,measured,1.2907568530145304,0.6539461184725991
E01000934,Camden,35.446,Q5_Most,Camden 020D,5,Very Good,5,22.6360061499,19.5001283619,15.217564648,31.2664545654,measured,0.6462057355992847,0.19646564852150514
E01000935,Camden,32.327,Q5_Most,Camden 020E,4,Good,4,18.0915522993,18.4998752832,11.9241498069,27.1742830702,measured,0.0016546181840391264,-0.14096295306494075
E01000936,Camden,21.454,Q3,NA,4.768421052631579,Very Good,NA,27.016867417076423,26.784864533522633,NA,NA,imputed,0.49694126630312274,0.5217473962792468
E01000938,Camden,33.666,Q5_Most,Camden 029A,6.5,Excellent,6b,64.2393957566,61.03572842,57.3395191915,76.7735013374,measured,1.6130324117221533,3.2855439047329584
E01000939,Camden,39.074,Q5_Most,Camden 029B,6.5,Excellent,6b,75.3192654819,69.5844651893,63.00002835,94.409271397,measured,1.6130324117221533,4.108231310101673
E01000940,Camden,19.688,Q3,NA,4.768421052631579,Very Good,NA,27.016867417076423,26.784864533522633,NA,NA,imputed,0.49694126630312274,0.5217473962792468
E01000941,Camden,38.035,Q5_Most,Camden 029D,6.5,Excellent,6b,69.5150186129,68.3239679297,60.6921278697,78.5788424855,measured,1.6130324117221533,3.677262272092716
E01000942,Camden,15.339,Q2,Camden 029C,6.5,Excellent,6b,82.4178472385,81.7477732981,73.8941919893,92.3344943802,measured,1.6130324117221533,4.635305540387971
E01000943,Camden,19.812,Q3,Camden 029F,6.5,Excellent,6b,69.2965239594,70.2177497471,62.5293469999,74.3512429026,measured,1.6130324117221533,3.661038904487194
E01000944,Camden,22.702,Q3,Camden 023A,6.5,Excellent,6b,42.2120618796,42.9681527832,34.9974500591,49.7894996307,measured,1.6130324117221533,1.6500002924213188
E01000945,Camden,29.491,Q4,NA,4.768421052631579,Very Good,NA,27.016867417076423,26.784864533522633,NA,NA,imputed,0.49694126630312274,0.5217473962792468
E01000946,Camden,14.777,Q2,Camden 021B,6,Excellent,6a,25.7215952936,15.6835515033,0,74.4770001522,measured,1.2907568530145304,0.4255726136393371
E01000947,Camden,24.682,Q4,Camden 021C,6,Excellent,6a,35.5714288259,36.3643335686,25.6840858346,43.848991335,measured,1.2907568530145304,1.1569290458813457
E01000948,Camden,28.939,Q4,Camden 021D,5,Very Good,5,21.3480532719,22.5625468295,2.64447824357,36.7134173919,measured,0.6462057355992847,0.10083432453404745
E01000950,Camden,39.726,Q5_Most,NA,4.768421052631579,Very Good,NA,27.016867417076423,26.784864533522633,NA,NA,imputed,0.49694126630312274,0.5217473962792468
E01000951,Camden,34.249,Q5_Most,Camden 023E,6,Excellent,6a,38.2972956914,35.5010028129,32.7832348501,44.1798643249,measured,1.2907568530145304,1.3593264020378082
E01000952,Camden,33.388,Q5_Most,Camden 022A,6.5,Excellent,6b,51.2589054919,51.6030232777,42.4521999836,61.996127816,measured,1.6130324117221533,2.321734210121159
E01000953,Camden,37.205,Q5_Most,NA,4.768421052631579,Very Good,NA,27.016867417076423,26.784864533522633,NA,NA,imputed,0.49694126630312274,0.5217473962792468
E01000954,Camden,34.893,Q5_Most,Camden 022C,6.5,Excellent,6b,52.2356991842,53.559959288500004,41.5716692472,61.345492208,measured,1.6130324117221533,2.3942617657894236
E01000955,Camden,33.231,Q5_Most,Camden 022D,6.5,Excellent,6b,66.3741776847,68.0354420459,58.7712432934,74.9948483054,measured,1.6130324117221533,3.444052826678704
E01000956,Camden,33.601,Q5_Most,Camden 022E,6.5,Excellent,6b,80.5523083513,81.3208708483,55.4373986943,108.363017705,measured,1.6130324117221533,4.4967880862323035
E01000957,Camden,26.314,Q4,Camden 019C,4,Good,4,19.5302692152,18.9033697942,5.59722984457,31.5583741435,measured,0.0016546181840391264,-0.034137302949293555
E01000958,Camden,24.531,Q4,Camden 019D,6,Excellent,6a,33.275015923,36.5619952393,2.1233746131,58.9394945519,measured,1.2907568530145304,0.98641892080035
E01000959,Camden,39.028,Q5_Most,Camden 019E,6.5,Excellent,6b,43.6810255057,40.5317347209,33.8770199044,60.1030767769,measured,1.6130324117221533,1.7590717800921276
E01000961,Camden,22.612,Q3,Camden 017B,6,Excellent,6a,29.8174948351,31.6554539307,21.0333987283,34.0374936177,measured,1.2907568530145304,0.7296957712206242
E01000962,Camden,6.05,Q1_Least,Camden 016A,6,Excellent,6a,29.8072496793,30.6622580494,22.0626700512,35.8635120206,measured,1.2907568530145304,0.7289350618574578
E01000963,Camden,8.751,Q1_Least,Camden 017C,6,Excellent,6a,27.6020495993,30.4003800539,15.1366653608,39.5220044918,measured,1.2907568530145304,0.5651975471471968
E01000964,Camden,17.855,Q2,Camden 016B,6,Excellent,6a,37.481121076,37.606764667,34.0188895496,41.3516235088,measured,1.2907568530145304,1.2987249154392773
E01000965,Camden,17.42,Q2,Camden 016C,6,Excellent,6a,28.6734941636,28.5389995004,22.7834037819,34.7132474767,measured,1.2907568530145304,0.6447529905282349
E01000966,Camden,6.968,Q1_Least,Camden 016D,5,Very Good,5,24.6409651349,23.0170029215,14.4337758831,36.1429192588,measured,0.6462057355992847,0.34533513400597304
E01000967,Camden,9.325,Q1_Least,Camden 017D,2,Poor,2,8.0758501088,8.26657502436,2.06382789151,20.2667615793,measured,-1.2874476166464521,-0.8846352391418514
E01000968,Camden,14.268,Q1_Least,Camden 016E,6,Excellent,6a,30.8492544565,30.8840472821,24.1305053579,37.0822233116,measured,1.2907568530145304,0.8063045822390038
E01000970,Camden,10.284,Q1_Least,Camden 010B,5,Very Good,5,23.68454007,23.3219767558,21.9290515892,27.4067060583,measured,0.6462057355992847,0.2743199619344548
E01000971,Camden,7.866,Q1_Least,Camden 010C,4,Good,4,19.3664189255,19.3954206091,18.6692530693,20.0402668194,measured,0.0016546181840391264,-0.04630329163365566
E01000972,Camden,27.096,Q3,Camden 010D,6,Excellent,6a,35.4177729539,36.6243315668,24.7269698277,41.9300796103,measured,1.2907568530145304,1.1455199992238114
E01000973,Camden,20.581,Q2,Camden 010E,6,Excellent,6a,31.9129805517,30.494610283,21.9548468364,43.7633687956,measured,1.2907568530145304,0.8852869243584991
