lsoa_code,road_density,street_density_km_per_sqkm,edge_density_km_per_sqkm,n_nodes,n_edges,total_edge_length,avg_street_length,circuity_avg,status
E01000906,0.02841128102295958,14205.640511479796,28411.28102295958,19,46,4017.127309070692,87.32885454501508,1.0473016478628996,success
E01000907,0.0067332493616527505,3929.830274820686,6733.24936165275,3,4,710.6437270899286,138.2546565226228,2.3080469663450716,success
E01000908,0.012208198063333033,6747.86394407377,12208.198063333033,13,23,2111.698755368985,83.37170422096266,1.0471370441657335,success
E01000909,0.008855205616359803,4518.797944124243,8855.205616359803,12,23,2002.704344561833,78.6136136881266,1.0414951166529278,success
E01000910,0.013453354953335292,6726.677476667646,13453.35495333529,7,16,1745.047343297804,109.06545895611276,1.0027029939906111,success
E01000911,0.00698086086687054,3490.43043343527,6980.86086687054,4,6,614.5727394671203,102.42878991118671,1.0057208162716988,success
E01000912,0.0009472098488189671,473.6049244094836,947.2098488189671,7,12,855.0268734199532,71.25223945166277,1.0026078332548363,success
E01000913,0.005398692333092058,2971.418559003379,5398.692333092058,31,69,8687.432497287744,129.23048447631436,1.0407511822375084,success
E01000914,0.01939160918584231,12623.7159512846,19391.609185842313,74,138,8692.835954661377,62.186119287550085,1.0749061104766946,success
E01000915,0.002548083357941582,2039.2487611086426,2548.0833579415817,4,4,188.578316133266,50.30684420745353,1.002693245910921,success
E01000916,0.02681073145171884,17258.351245986327,26810.73145171884,35,65,3959.635980940799,62.1673057901877,1.0187080970638782,success
E01000917,0.007831463703378613,3915.7318516893056,7831.463703378613,4,6,585.7057993940633,97.61763323234386,1.0005498731843376,success
E01000918,0.030645229447234745,21900.531517438547,30645.229447234746,49,86,5104.739393584654,58.84013543951073,1.0251721161585938,success
E01000919,0.02813234835486515,22169.109483814744,28132.348354865153,44,73,4218.006992099926,59.35557684077185,1.1284498730443133,success
E01000920,0.023042245066276914,12646.40341958119,23042.245066276915,23,44,3134.4923907923508,68.81283516523678,1.0061608096951302,success
E01000921,0.014326974688871731,7163.4873444358645,14326.97468887173,13,24,1774.9147429961265,73.95478095817192,1.0227328862434277,success
E01000922,0.006709465815967526,3523.909131111242,6709.465815967525,15,26,1276.0432260912846,44.679765368844976,1.007144818237207,success
E01000923,0.019516685273353224,11375.515336071418,19516.685273353225,14,24,1667.4052560104215,69.41896783455525,1.0007900701927863,success
E01000924,0.009439351926297055,4719.675963148527,9439.351926297055,8,14,916.174971399538,65.44106938568129,1.0012569118886814,success
E01000925,0.011267044173949794,5633.522086974897,11267.044173949793,6,12,940.7886235293043,78.39905196077537,1.4939233056540961,success
E01000926,0.0052397740348321415,5239.774034832142,5239.774034832141,8,7,480.65372151918615,68.66481735988374,1.004160948240967,success
E01000927,0.027156116994994876,13578.058497497435,27156.116994994878,18,36,2782.412869793295,77.28924638314707,1.02252424949215,success
E01000928,0.012190782205076672,6095.391102538336,12190.782205076672,14,30,3111.5869336122073,103.71956445374025,1.0728305945191432,success
E01000929,0.006198289221260315,3099.1446106301573,6198.289221260315,4,6,598.5560910336369,99.75934850560616,1.134782438846494,success
E01000930,0.024889370864989418,13744.487504250714,24889.370864989418,27,51,2911.0104487129497,53.58424814366424,1.0448177800681133,success
E01000931,0.009155283808183404,5928.851255422698,9155.283808183403,12,21,1342.4467956847016,72.4460280413805,1.0888832159652884,success
E01000932,0.008427716440004208,4928.461239827547,8427.716440004207,6,9,562.9481484637347,65.84151589549244,1.0001448573671134,success
E01000933,0.019762143656519255,9881.071828259628,19762.143656519256,13,24,2131.1065427472554,88.7961059478023,1.0255993833453743,success
E01000934,0.001037152327216221,1037.152327216221,1037.152327216221,5,5,91.77884761466098,18.355769522932196,1.0120473728822905,success
E01000935,0.0,,,0,0,0.0,,,error: Graph contains no edges.
E01000936,0.025202716735960976,13301.89137517968,25202.716735960978,17,32,2213.4052669052285,64.9014609066009,1.0441344898005624,success
E01000937,0.007505262053933003,3752.6310269665023,7505.262053933004,8,14,952.5989124773645,68.0427794626689,1.011616763642631,success
E01000938,0.006601592109337783,5751.336177487282,6601.592109337783,12,14,534.554500271572,42.33693086773945,1.012768116291014,success
E01000939,0.01905720298652557,14581.532976352315,19057.202986525568,16,20,1467.8016319542248,66.06363549787498,1.0078266184169435,success
E01000940,0.013900268656869415,7373.5370535265865,13900.268656869415,10,17,682.9587988245407,36.22823510447831,1.007045740250816,success
E01000941,0.01818202261166931,9091.011305834656,18182.022611669312,6,10,822.9229709759377,82.29229709759377,1.0852253324544068,success
E01000942,0.019896457345171432,11032.893184450404,19896.45734517143,18,31,1455.5796771941775,44.84119074102824,1.0074479573748683,success
E01000943,0.012897945217083465,6448.972608541734,12897.945217083467,7,12,902.0988836181192,75.17490696817661,1.0196341460412521,success
E01000944,0.0,,,0,0,0.0,,,error: Graph contains no edges.
E01000945,0.005751955303292757,2881.1105391734814,5751.955303292757,13,23,1561.3293395745961,65.17149644739088,1.0238660740799497,success
E01000946,0.0047409067841184226,2756.0742901923904,4740.906784118422,16,32,2289.0190243971333,70.03664033702051,1.2154407857265779,success
E01000947,0.017945696463895714,11978.178049157103,17945.696463895714,24,33,2805.2272784512106,78.01664286950972,1.026088949245081,success
E01000948,0.006422054813881416,3211.027406940708,6422.054813881416,12,24,1279.1860276140812,53.299417817253385,1.2039051788950699,success
E01000949,0.009592028374925395,4796.014187462699,9592.028374925396,5,8,587.4540715594839,73.4317589449355,1.0004927738590548,success
E01000950,0.014436264288893714,7218.132144446858,14436.264288893715,6,12,980.7896793411417,81.73247327842847,1.0004166613059462,success
E01000951,0.013031405845895384,6515.702922947692,13031.405845895384,4,6,641.4189494051158,106.90315823418597,1.1724345959620195,success
E01000952,0.009008030061869184,4504.015030934593,9008.030061869185,5,8,768.257500061191,96.03218750764887,1.028208254379358,success
E01000953,0.004676490070786027,2659.590304634924,4676.490070786028,18,33,2813.9193549297465,88.90657215508423,1.0241246205680608,success
E01000954,0.0014604423655381433,1460.4423655381433,1460.4423655381433,2,1,78.73180417633347,78.73180417633347,1.006308561913957,success
E01000955,0.009385510240502552,4692.755120251275,9385.51024050255,5,10,593.9940045555852,59.39940045555852,1.000107922814228,success
E01000956,0.003131883716196098,2901.584990818042,3131.883716196098,9,12,501.4083536186582,51.615331750203076,1.0170529829868018,success
E01000957,0.01219662895805394,7601.1097975843995,12196.628958053938,12,18,1422.1692941085457,80.57416365880958,1.0410338771455026,success
E01000958,0.01098384597909797,8724.087424374626,10983.84597909797,22,35,2680.845960602215,78.86306846564946,1.0066941096704216,success
E01000959,5.078479240630842e-05,50.78479240630841,50.78479240630841,2,1,3.70477849869749,3.70477849869749,1.0,success
E01000960,0.010721495567779925,7826.901780626825,10721.495567779924,17,23,1236.828059649797,50.161595051958585,1.0138062964639154,success
E01000961,0.02150098790879196,13030.471581584323,21500.987908791958,24,38,2609.346802286894,56.47750349547221,1.025240313990077,success
E01000962,0.003727120343617988,2997.268384672762,3727.1203436179876,5,6,354.15820544522353,71.2015641090746,1.0021770215730803,success
E01000963,0.012660785668058385,9137.593663494388,12660.785668058385,22,32,2424.1032156030374,64.79754148343672,1.0186629702048462,success
E01000964,0.004932241439314475,3763.985904171853,4932.241439314475,4,4,613.4393370311559,156.046498403014,1.0262387928714554,success
E01000965,0.02307886215318276,11539.431076591378,23078.862153182763,12,26,2502.016540871284,96.2314054181263,1.0394277838615305,success
E01000966,0.0,,,0,0,0.0,,,error: Graph contains no edges.
E01000967,0.006857853046127625,3428.926523063813,6857.853046127625,12,24,2562.4101755749,106.7670906489542,1.0244870543830469,success
E01000968,0.006306176383709015,4501.95256873748,6306.176383709015,5,5,521.666592646089,93.10389187870662,1.0010126882709478,success
E01000969,0.016174554685982223,8358.702958188987,16174.554685982223,16,34,2714.5342519182805,77.93443303085554,1.007950431824631,success
E01000970,0.015066992487818197,7533.496243909098,15066.992487818196,6,12,1030.509594765223,85.87579956376858,1.0205780001078877,success
E01000971,0.025274216182037842,12637.10809101892,25274.21618203784,12,24,2067.5034408357697,86.1459767014904,1.006149851417804,success
E01000972,0.014503227612992166,7251.613806496087,14503.227612992167,16,30,2051.5264207887553,68.38421402629187,1.0490387474598237,success
E01000973,0.01308453524863343,6953.087643387319,13084.535248633429,14,26,3036.7105354516743,115.2642855498242,1.1277039684621641,success
E01000974,0.0028993737770988946,1449.6868885494473,2899.3737770988946,2,2,331.1790096311836,165.5895048155918,1.0000393346380019,success
E01001571,0.02837326115207282,14186.630576036401,28373.26115207282,20,50,4252.206332435969,85.04412664871933,1.003339932813915,success
E01001572,0.01824669766627086,9123.348833135424,18246.69766627086,17,38,3049.218918483316,80.24260311798196,1.0000553792674836,success
E01001573,0.014070063685000564,7035.031842500282,14070.063685000567,8,18,1946.0935308970804,108.11630727206001,1.0008419324816873,success
E01001574,0.012319909241712695,6227.01164524,12319.909241712696,50,118,12401.490165296369,102.75813361309724,1.0410571958518464,success
E01001575,0.024554502349521706,12872.44463662387,24554.502349521706,53,102,5415.245701686436,52.57197618498539,1.029515850102831,success
E01001576,0.027774677298891593,14103.357903171493,27774.67729889159,48,105,6678.714203628179,63.98681529366559,1.0369815333135246,success
E01001577,0.026028722979339197,13014.361489669604,26028.7229793392,48,100,5437.35631391812,54.373563139181215,1.0568774568600663,success
E01001578,0.008038137802065262,4019.0689010326323,8038.137802065263,19,36,2174.5632771552737,60.40453547653539,1.0694948845374803,success
E01001579,0.014940289874531401,7470.144937265701,14940.289874531401,25,52,3788.2710790380297,72.85136690457749,1.122113532094922,success
E01001580,0.014433922785701084,8197.638743453364,14433.922785701085,21,43,4361.013087365563,103.20020175293445,1.0285760320130302,success
E01001581,0.014552491072310861,7997.818293455265,14552.49107231086,19,34,3003.792007395768,78.61125941260039,1.077634332557996,success
E01001582,0.01806203024877244,9145.410091923368,18062.030248772444,20,48,6179.480066236176,125.15509847390823,1.1269541644574939,success
E01001583,0.007028785617930417,4686.160797723484,7028.785617930417,22,36,2036.015459566436,56.55965072781018,1.0047486502728216,success
E01001584,0.008871769457947385,4435.884728973694,8871.769457947385,17,36,2907.049545327591,80.7513762590998,1.2029547159167662,success
E01001585,0.018418498914323,9209.249457161499,18418.498914323,18,36,3368.1993038245478,93.56109177290408,1.0501299211337176,success
E01001586,0.019399435748244955,9729.655252156863,19399.435748244956,15,35,4103.81500785092,114.34669705285734,1.0548362589295561,success
E01001587,0.018240745637258023,9120.372818629014,18240.745637258024,19,42,4938.65896214619,117.58711814633787,1.036065267092936,success
E01001588,0.0078011317247938,3944.8235574434543,7801.1317247938,15,32,4039.499717092344,120.1568771303405,1.0699052668425928,success
E01001589,0.025143343426068006,12571.671713034,25143.343426068004,28,62,5316.244333252562,85.74587634278323,1.1819596805186363,success
E01001590,0.013271720165310606,6635.860082655301,13271.720165310606,9,20,2034.3033911232683,101.71516955616339,1.0450081386069274,success
E01001591,0.007491409219048401,3824.4301956725603,7491.409219048402,11,23,1520.4080921857494,64.681806936883,1.0119266491554737,success
E01001592,0.01096613450590922,5483.06725295461,10966.13450590922,14,28,2681.982126407055,95.7850759431091,1.0222832216909024,success
E01001593,0.027387350307298504,13693.67515364925,27387.350307298504,26,58,5049.532263624871,87.06090109698052,1.0076859111963465,success
E01001594,0.01899322403868398,9496.61201934199,18993.22403868398,20,44,2801.0409499461166,63.660021589684476,1.0875356338313233,success
E01001595,0.010609028643959705,5304.514321979851,10609.028643959704,15,30,3990.4772038484784,133.01590679494927,1.027858098058822,success
E01001596,0.01682047951494946,8410.239757474728,16820.47951494946,21,40,4891.895510461887,122.29738776154716,1.0199805561559458,success
E01001597,0.005160097683784746,2701.854068072946,5160.097683784745,14,25,1664.1662348629468,67.02816328672219,1.0339398542284741,success
E01001598,0.00783107161722003,4214.216496814614,7831.07161722003,19,38,3633.1472443957946,97.75717680209746,1.0203550848115444,success
E01001599,0.0052185717997718095,2917.251062752274,5218.571799771809,12,20,2397.2097447941637,111.67267827228568,1.042162131435124,success
E01001600,0.010453820566579702,5917.112875224616,10453.820566579703,22,36,3153.923934894346,71.40786013605099,1.038650041297289,success
E01001601,0.016327545478142674,8828.981359023011,16327.545478142674,21,43,3999.2950118295653,94.0254245859904,1.0460605765175317,success
E01001602,0.031271741913571564,16056.193257338773,31271.74191357156,43,99,8031.986738991024,82.47901999066681,1.0219371363022318,success
E01001603,0.022995480951448505,11497.74047572425,22995.480951448502,21,50,4830.584194425798,96.61168388851594,1.0403770798431895,success
E01001604,0.010988069958555386,5494.034979277693,10988.069958555385,10,18,2658.1214138273926,147.6734118792996,1.0015645659215082,success
E01001605,0.00867398407250711,4411.733648159446,8673.984072507112,22,44,5786.433629988628,127.95987420728575,1.0194261977353447,success
E01001606,0.012408460631191278,6268.114907104162,12408.460631191278,13,22,2647.7958644013324,111.46083588928745,1.0003433644542221,success
E01001607,0.011889205584093308,5944.602792046656,11889.20558409331,13,26,2465.053954959796,94.80976749845371,1.040527805215184,success
E01001608,0.010136069233522359,5158.896235916822,10136.069233522358,15,32,4708.933788675416,140.98109746897347,1.0001760658486114,success
E01001609,0.013595373263039265,6797.686631519633,13595.373263039266,21,44,4565.834585171592,103.76896784480891,1.0508181850543408,success
E01001610,0.014146330947710487,7179.980940224629,14146.330947710487,12,24,3141.44375269839,122.64939581825018,1.087875945379452,success
E01001611,0.0031750377634247036,1880.6409745847689,3175.037763424704,7,10,646.4738375986768,54.70284488718936,1.0673371102094689,success
E01001613,0.00857506338492314,4613.60377708638,8575.063384923138,53,105,6273.869733560177,57.21190916385971,1.1300095842000635,success
E01001614,0.00968878800761163,5140.20387984686,9688.78800761163,31,68,8621.963884395042,123.6275796469788,1.0807229689014888,success
E01001615,0.009854839142200844,5118.003619732099,9854.839142200843,57,117,9365.028748422443,81.0604319050934,1.0489789441768036,success
E01001617,0.006787451147771167,3393.7255738855843,6787.451147771168,22,44,4720.110546030477,107.27523968251086,1.0159288874760903,success
E01001618,0.023113261552884335,11626.960703523175,23113.261552884338,47,97,7991.295219834106,80.39927664788513,1.0590491500829708,success
E01001619,0.009993305791262267,4996.652895631136,9993.305791262266,22,42,3189.300830721277,75.93573406479234,1.009864000914786,success
E01001620,0.026923725520148628,17579.235965610227,26923.725520148626,47,86,7096.647814128959,78.5355125903287,1.0508239206168857,success
E01001621,0.009180636725834036,4600.718047468192,9180.636725834036,22,45,3372.580524007827,73.48307258793633,1.0199655354162023,success
E01001623,0.012682889695399414,6341.4448476997095,12682.889695399415,19,42,3481.8190236604746,82.90045294429703,1.049181588441028,success
E01001624,0.024992267241833687,14397.030847736127,24992.267241833684,29,59,5571.067219235036,94.39016833631659,1.1042631966656151,success
E01001625,0.028076953216410645,14448.816576514659,28076.953216410646,44,93,7429.486946504407,78.02702409225984,1.0232752165867656,success
E01001629,0.020311639588885898,11248.203048739413,20311.639588885897,29,55,4251.456594121868,81.18539671986665,1.04102671616787,success
E01001631,0.012270742047140744,7869.731135279801,12270.742047140744,26,41,2368.512935478706,56.26017327637525,1.0216859247589487,success
E01001632,0.01075368749130844,5376.8437456542215,10753.68749130844,9,16,1305.585396044882,81.59908725280513,1.023766003983286,success
E01001633,0.01739486059017243,8697.430295086215,17394.86059017243,12,22,2005.2085401999723,91.14584273636238,1.089248827435755,success
E01001634,0.01023662836920228,5118.3141846011395,10236.628369202279,9,16,1199.012809231499,74.93830057696869,1.0000194881908515,success
E01001635,0.017163546860548867,8581.77343027443,17163.546860548868,17,32,3611.778909321563,112.8680909162988,1.1297801664220752,success
E01001636,0.022101992684397612,11225.397505004275,22101.992684397614,13,27,2677.5564879503904,97.13615402574767,1.3756930323589271,success
E01001637,0.005683701003545499,2841.8505017727502,5683.701003545499,9,16,1051.0544049662624,65.69090031039141,1.0064799945394711,success
E01001638,0.029372107382409175,14686.05369120459,29372.10738240918,27,54,3082.631204361734,57.08576304373582,1.108898338150615,success
E01001640,0.026562715893771426,14700.390922701328,26562.715893771427,29,59,3585.1120881985084,62.002495114988115,1.054528465521699,success
E01001641,0.012526096195308341,7380.091759631657,12526.096195308342,33,59,4615.534606604535,71.56232368468271,1.097535026715545,success
E01001642,0.007881128047039991,4269.8153327214595,7881.128047039991,49,99,9408.676758184967,89.42818186961165,1.0395581606736477,success
E01001644,0.01470947614296481,7504.167041296717,14709.476142964808,18,36,2792.215427646164,74.97226091997129,1.0150458212994558,success
E01001645,0.009399059480777938,4699.529740388969,9399.059480777938,12,22,2668.528562480478,121.29675284002172,1.023995983889392,success
E01001646,0.01738764557364328,9073.622928371684,17387.64557364328,46,89,3702.9484115822556,39.43587941079278,1.0701737382734484,success
E01001647,0.009776627277567836,5189.844461116353,9776.627277567835,17,31,3430.9577797318566,113.83103244562326,1.0047859719702235,success
E01001648,0.009224115248378966,4784.37929542013,9224.115248378966,26,56,3835.506945122982,68.60024351671618,1.1519147309550224,success
E01001649,0.010012968442271767,5006.484221135884,10012.968442271767,20,42,3322.5121370065162,79.10743183348848,1.0324968129299545,success
E01001650,0.025781547412393687,13305.403014344733,25781.547412393687,18,45,5390.455488140759,120.95301029496058,1.007391665871611,success
E01001651,0.011071458642280263,5535.729321140131,11071.458642280262,27,52,3390.601064899958,65.2038666326915,1.0221020543897055,success
E01001652,0.00998494517524479,5401.85057739638,9984.94517524479,18,32,2631.4691140357304,71.18117677950175,1.1045948758503334,success
E01001653,0.005490490106590726,3482.4657434195196,5490.490106590725,11,18,1461.4815713922624,84.27066052897918,1.0158435049187426,success
E01001654,0.014916872252574149,7901.480162789372,14916.872252574149,19,35,4410.024260325485,122.94703544723006,1.1213030416332164,success
E01001655,0.008484843138958986,4544.435151558162,8484.843138958986,19,43,3734.2489618292047,86.95839704672686,1.081901005919633,success
E01001656,0.015743481455948116,7871.740727974057,15743.481455948116,29,60,4437.022283512957,73.9503713918826,1.0430277211345782,success
E01001657,0.003735526868612198,1935.95743006741,3735.526868612198,11,21,1501.0832713629502,64.82872462523228,1.1668915200177299,success
E01001658,0.016186849688155917,8093.42484407796,16186.849688155919,45,108,7059.605112680877,65.36671400630442,1.1414094332187925,success
E01001659,0.0066141614070568105,4549.4668380200765,6614.16140705681,13,18,2497.1962072567953,122.69033316499899,1.0148122765733256,success
E01001660,0.005540784590768706,4550.845560588601,5540.784590768705,17,26,1844.746301194989,84.17535837786818,1.0404872772889464,success
E01001661,0.010950909907511028,6139.245065153997,10950.909907511028,24,44,4945.916992972958,106.64444517262753,1.0284511735332984,success
E01001662,0.017002636854535323,10187.044942527478,17002.63685453532,38,75,4066.477682403368,58.00975693308163,1.0974816171127022,success
E01001664,0.021115298192400513,11254.770244324309,21115.298192400514,26,50,3242.0710539608453,66.46432454149456,1.071113645704329,success
E01001665,0.02639860305376081,14414.893914859254,26398.603053760813,39,70,4969.594930387148,67.84088496602061,1.0990282447480344,success
E01001666,0.015889813260461814,9844.131131212154,15889.813260461811,47,88,6854.210882000861,75.82772597920022,1.0197154381753808,success
E01001667,0.014351390010564544,11160.941124681975,14351.390010564544,116,197,19516.052791184862,97.29135145698507,1.039380252702982,success
E01001668,0.02610568847376629,13562.042195590711,26105.688473766288,37,87,6081.699276227583,70.21054884304598,1.0170422342371899,success
E01001669,0.00425142704151876,2125.7135207593806,4251.42704151876,9,16,2133.5649296734196,133.34780810458875,1.0328198482878772,success
E01001671,0.018298021394523904,9149.010697261952,18298.021394523905,19,42,3548.370325150981,84.48500774169003,1.0077619548527457,success
E01001672,0.005008348138227934,2504.1740691139667,5008.348138227933,10,24,1809.1864526871304,75.38276886196377,1.001314369793721,success
E01001673,0.009444436592004533,5313.808322846324,9444.436592004531,15,26,1654.1044913603812,62.04424603079284,1.0263553688288367,success
E01001674,0.012869986397029524,6434.993198514764,12869.986397029523,13,26,2729.050610598652,104.96348502302511,1.0007185170105537,success
E01001675,0.030913810830209464,16606.784323871303,30913.810830209462,37,77,4856.728014056421,63.63454255960701,1.0623074951082452,success
E01001676,0.014580122961008435,7664.510296144499,14580.122961008434,12,21,1933.1049877303317,92.38170675371839,1.0050972635729696,success
E01001677,0.023997341169690378,11998.670584845187,23997.34116969038,26,58,4883.325707829118,84.19527082463995,1.0924518083390633,success
E01001678,0.021900170085613815,10950.08504280691,21900.170085613816,21,52,5814.4860571809095,111.81703956117136,1.0779520864563708,success
E01001679,0.003983912580626345,2375.929496621485,3983.912580626345,14,27,849.5584872162453,33.77736547563936,1.0173187884982093,success
E01001680,0.012412165552919649,6559.043225078033,12412.165552919649,34,80,7579.858307970028,89.01055459567547,1.1300747576726837,success
E01001681,0.0065080423918023825,3254.0211959011917,6508.0423918023835,8,14,1013.1474484818999,72.36767489156429,1.0231738209312198,success
E01001682,0.005708728969559829,2940.9223612891024,5708.728969559828,37,68,5009.350697193991,67.91128923826797,1.0329471128142975,success
E01001683,0.034206766607566365,19674.860711184592,34206.76660756636,26,58,4722.715616491247,87.62534542248254,1.00308690719808,success
E01001684,0.0024450278322850965,1222.5139161425489,2445.0278322850963,23,46,2877.285133293066,62.54967681071885,1.0482147836258469,success
E01001685,0.023161880135711355,11580.940067855674,23161.88013571135,19,40,4071.6075798598754,101.79018949649686,1.0634898570909843,success
E01001686,0.026962839258847755,13481.419629423877,26962.839258847755,19,42,4654.873762399902,110.83032767618815,1.0293317153823867,success
E01001687,0.009950950562340648,6881.074955404239,9950.950562340648,31,53,4118.582347481932,86.3029287183442,1.0326892900091738,success
E01001688,0.021302924070570533,12164.853869866929,21302.924070570534,94,177,7545.428526581206,43.96686610802804,1.0347643055349791,success
E01001690,0.03554658479665494,20286.83729105808,35546.58479665495,33,57,4775.843064015072,82.5947745298219,1.1503681666812218,success
E01001692,0.004176647719509571,2164.2101200658317,4176.647719509571,5,7,319.4383761190418,41.380780278938815,1.0631914172589518,success
E01001693,0.011775010753541029,6299.160173757841,11775.010753541028,14,25,1620.4180973201892,61.91849452030814,1.0874998458913947,success
E01001694,0.01270256143930939,6351.280719654699,12702.56143930939,33,70,4866.648946060743,69.52355637229637,1.2604093378818286,success
E01001695,0.012643103371149007,7217.997443887674,12643.103371149005,7,12,1259.6869704244114,102.737178022859,1.0214366916724231,success
E01001696,0.02372127824740829,13307.8232684081,23721.278247408292,33,70,3329.2067913934843,47.890029194152035,1.074400757675451,success
E01001697,0.017310604468687943,8655.302234343964,17310.604468687943,35,68,2652.694950704214,39.01021986329723,1.0533303966362138,success
E01001698,0.005461676937797609,2730.8384688988053,5461.676937797609,11,20,697.6300997118889,34.881504985594454,1.0173292677000045,success
E01001699,0.004404588489901579,2863.4260503070896,4404.588489901578,32,53,3015.938795046901,56.01896899542492,1.0498761437138422,success
E01001700,0.02812472974311302,17679.523016495004,28124.72974311302,34,62,3888.8593286183823,69.8451694456404,1.141751214204405,success
E01001701,0.005411977962589805,2713.0912077129406,5411.9779625898045,31,61,5151.091270873757,83.30017729096592,1.051214284743828,success
E01001702,0.014785200293919252,7392.600146959625,14785.200293919252,8,14,1303.9961425032382,93.14258160737414,1.1436576854926324,success
E01001703,0.0037544352094331466,1877.217604716573,3754.4352094331466,3,4,333.0895986587887,83.27239966469716,1.3738459143932773,success
E01001704,0.025792446452289803,13585.171961669726,25792.446452289805,20,42,3650.416227053192,87.39615133573089,1.0440490332439416,success
E01001705,0.00530986544161153,2654.9327208057653,5309.8654416115305,6,10,929.904424150397,92.99044241503971,1.4677055001179355,success
E01001706,0.008945551147909441,4472.775573954722,8945.551147909442,8,14,1027.9071452668688,73.4219389476335,1.0097354655754291,success
E01001708,0.0059466170962836976,2973.3085481418493,5946.617096283698,11,20,1040.7795577022398,52.038977885112004,1.1160726444492775,success
E01001709,0.013639203449462541,8906.849969059349,13639.20344946254,81,147,10653.032637634407,70.27052404340175,1.1088365783805874,success
E01001710,0.024479214863814516,12239.607431907256,24479.214863814515,13,28,2143.584232920617,76.55657974716488,1.0629245428768648,success
E01001711,0.017865705079869457,9216.899891276358,17865.705079869454,22,43,3099.5019735198016,66.62625235292948,1.1701443966292842,success
E01001712,0.022042397400662828,13538.253439557675,22042.39740066283,28,51,3643.534249990251,69.93211933158614,1.1006974106174692,success
E01001713,0.004834888871195697,4280.863114498861,4834.888871195697,6,7,480.88038834759476,70.96278638471948,1.0332314715626503,success
E01001714,0.003449053800778867,1880.786863825364,3449.0538007788673,6,8,527.9825313149219,47.985267196185994,1.0017711589062936,success
E01001715,0.025527707369721406,12763.853684860707,25527.707369721407,13,28,1961.8258010980148,70.06520718207199,1.0345707699377382,success
E01001716,0.013145663609418698,6572.831804709347,13145.663609418698,7,12,1097.9420558519942,91.49517132099949,1.0005824719518213,success
E01001717,0.03333082989321048,17064.07362651867,33330.82989321048,23,50,3258.093198927255,64.15444385259603,1.0667121289722,success
E01001718,0.03447691667319307,17636.610393489987,34476.91667319307,17,30,3483.266791330209,111.3662147444856,1.0004948013671706,success
E01001719,0.03271032310479775,16355.161552398875,32710.32310479775,10,18,2046.9509624639836,113.71949791466575,1.0725311703332048,success
E01001720,0.00448051745703071,2240.258728515355,4480.51745703071,6,10,454.34974286359284,45.434974286359285,1.0381700680999006,success
E01001722,0.005445012844448095,2722.506422224048,5445.012844448094,8,14,574.2548867440463,41.01820619600331,1.039474467979862,success
E01001723,0.015821141780578075,8555.528750469846,15821.141780578075,7,10,1849.012289393216,166.64703071868226,1.0141320054814813,success
E01001724,0.022160185924933816,12416.407584384275,22160.185924933816,18,35,2601.523259765876,69.41142797380724,1.0446352437417112,success
E01001725,0.005612411041337925,4719.139437104326,5612.411041337925,6,7,512.157015991547,71.77368022268061,1.0014365778422114,success
E01001726,0.01735386523907255,8676.932619536274,17353.865239072547,5,8,931.3648671366565,116.42060839208206,1.000028488551859,success
E01001727,0.008107001315315094,5040.394699713535,8107.001315315095,8,12,868.5719631086022,77.14576131518596,1.0058307748411082,success
E01001728,0.0063306937733345545,3165.346886667277,6330.693773334554,4,6,591.9471578308005,98.65785963846675,1.0006650630689786,success
E01001729,0.017389028455015134,9352.524116720624,17389.028455015134,8,17,2212.3360460224335,132.2093300780747,1.5869308625340377,success
E01001730,0.006988116559784711,5114.33370575163,6988.116559784711,12,21,919.1443256431842,51.74510586178615,1.0045166900481286,success
E01001731,0.019966873768738153,13553.399305015759,19966.87376873815,32,57,3490.6886417436535,65.81831704379798,1.113846592506666,success
E01001732,0.01869388353445706,10503.30630607214,18693.883534457058,8,14,1187.4688241929402,83.39859375942682,1.0629053285110668,success
E01001733,0.01238109179183566,7676.103579475603,12381.09179183566,10,18,1819.3631690612146,102.54360857230022,1.0006809140249346,success
E01001734,0.019427430747837923,11816.10988921299,19427.430747837923,24,40,2612.230410928998,56.74304027735218,1.0572020450212896,success
E01001735,0.010763922443765202,5381.9612218826,10763.922443765201,17,32,1446.013248251951,45.18791400787346,1.0393767968463228,success
E01001736,0.019365984465805952,9682.99223290298,19365.984465805952,16,30,1761.8649340458167,58.72883113486057,1.0096851623572982,success
E01001737,0.004696759852194922,2348.3799260974615,4696.759852194923,4,6,464.11033717634433,77.35172286272406,1.008332122449861,success
E01001738,0.022034042365423234,12006.11051647497,22034.042365423233,11,19,2007.861815870126,99.46019173980109,1.0103366058248218,success
E01001739,0.02537741665235644,12818.027544007013,25377.416652356438,17,35,3153.2506590982102,88.48298809915407,1.0030228910215697,success
E01001740,0.011098117043685622,5549.05852184281,11098.117043685621,9,16,915.9625486561322,57.247659291008254,1.0001558287628474,success
E01001741,0.006879444306218155,3439.7221531090777,6879.444306218155,2,4,579.9686270627594,144.99215676568986,1.3420511721105195,success
E01001742,0.027240650517010273,15236.067145683402,27240.650517010276,17,34,3494.8966620218102,102.88122848750847,1.187017842887419,success
E01001744,0.02189219545475047,12082.505106683766,21892.19545475047,22,49,3005.9030152289242,63.80714113176144,1.0754586360511145,success
E01001745,0.006802130632749071,5283.247943053572,6802.130632749071,13,19,759.1646875899183,42.117636062420495,1.0325755036645896,success
