lsoa_code,lsoa_name,borough,imd_score,imd_quintile,n_images,mean_gvi,median_gvi,std_gvi,min_gvi,max_gvi,q25_gvi,q75_gvi,status,data_source
E01001585,,Greenwich,12.942,Q1_Least,80,20.20751953,19.28100586,13.93241596,0.079345703,49.28588867,8.227539063,29.7744751,completed,measured
E01001586,,Greenwich,24.143,Q3,100,26.24456787,26.68151855,11.14185143,1.397705078,52.45361328,18.26324463,35.20812988,completed,measured
E01001595,,Greenwich,23.247,Q3,100,19.92193604,19.00634766,11.61851978,0.274658203,62.43896484,12.7532959,23.60839844,completed,measured
E01001596,,Greenwich,9.357,Q1_Least,100,12.43139648,7.971191406,13.44488907,0.823974609,81.51245117,4.792785645,13.88092041,completed,measured
E01001608,,Greenwich,14.25,Q1_Least,80,9.822387695,9.051513672,6.94609499,0.018310547,37.109375,6.239318848,11.89422607,completed,measured
E01001609,,Greenwich,21.984,Q3,100,11.0413208,3.3203125,17.04259491,0.0,66.70532227,0.682067871,11.17858887,completed,measured
E01001631,,Greenwich,34.131,Q5_Most,100,7.81072998,5.187988281,7.400853634,0.054931641,35.24780273,2.062988281,10.49041748,completed,measured
E01001640,,Greenwich,30.555,Q4,100,3.850280762,0.87890625,6.055476665,0.0,26.01928711,0.028991699,3.910827637,completed,measured
E01001645,,Greenwich,27.85,Q4,100,31.81121826,30.2154541,16.75695038,1.434326172,61.05957031,16.81671143,48.90136719,completed,measured
E01001648,,Greenwich,19.236,Q2,100,21.23773193,19.59838867,11.45906544,0.634765625,51.51367188,12.90435791,28.39050293,completed,measured
E01001650,,Greenwich,31.966,Q4,100,12.8104248,10.92529297,10.83045673,0.140380859,50.17089844,4.139709473,19.67926025,completed,measured
E01001660,,Greenwich,33.571,Q4,100,30.00811768,31.00585938,15.4003315,0.183105469,86.38916016,21.01593018,39.46838379,completed,measured
E01001666,,Greenwich,25.344,Q3,100,6.608703613,4.022216797,7.417231083,0.0,28.08227539,0.549316406,10.20812988,completed,measured
E01001705,,Greenwich,32.594,Q4,100,7.992614746,4.437255859,9.603225708,0.0,50.86669922,1.406860352,12.14141846,completed,measured
E01001710,,Greenwich,33.511,Q4,100,10.71307373,8.435058594,9.700984955,0.0,46.08154297,2.597045898,17.19360352,completed,measured
E01001715,,Hackney,28.349,Q4,100,10.07629395,5.990600586,12.96359062,0.0,72.11914063,3.060913086,9.771728516,completed,measured
E01001719,,Hackney,35.72,Q5_Most,100,25.36968994,24.50561523,16.73135567,0.0,67.30957031,12.67242432,34.41619873,completed,measured
E01001799,,Hackney,26.539,Q3,100,7.443969727,1.751708984,9.447746277,0.0,32.21435547,0.0,14.40582275,completed,measured
E01001830,,Hackney,32.425,Q4,100,7.229064941,4.022216797,7.984323502,0.0,30.17578125,0.016784668,12.39471436,completed,measured
E01001835,,Hackney,21.313,Q3,66,8.532714844,2.185058594,12.78282547,0.0,57.8125,0.34942627,12.08343506,completed,measured
E01001836,,Hackney,26.182,Q3,100,20.50964355,16.86401367,19.89351082,0.006103516,85.13793945,3.733825684,30.57098389,completed,measured
E01001851,,Hammersmith and Fulham,13.267,Q1_Least,100,15.87878418,16.20788574,9.686253548,0.067138672,37.29858398,8.17565918,23.67248535,completed,measured
E01001866,,Hammersmith and Fulham,14.104,Q1_Least,100,11.19445801,8.111572266,10.32594013,0.0,42.66357422,2.25982666,17.3538208,completed,measured
E01001888,,Hammersmith and Fulham,10.795,Q1_Least,100,5.536804199,1.889038086,8.670091629,0.0,57.98339844,0.260925293,6.771850586,completed,measured
E01001890,,Hammersmith and Fulham,13.675,Q1_Least,100,17.88336182,18.64013672,12.56244373,0.0,48.27880859,8.276367188,26.46636963,completed,measured
E01001911,,Hammersmith and Fulham,34.648,Q5_Most,100,6.535644531,2.459716797,8.664039612,0.0,42.21191406,1.373291016,8.258056641,completed,measured
E01001958,,Hammersmith and Fulham,38.666,Q5_Most,100,14.61907959,11.0534668,12.29033756,0.0,57.56225586,4.922485352,22.77832031,completed,measured
E01001959,,Hammersmith and Fulham,40.084,Q5_Most,100,11.7822876,8.679199219,11.6868906,0.0,53.66210938,2.429199219,17.48199463,completed,measured
E01001961,,Hammersmith and Fulham,41.84,Q5_Most,100,20.64276123,16.04309082,18.08210945,0.0,87.01171875,9.309387207,27.70996094,completed,measured
E01002701,,Islington,27.789,Q4,100,4.575195313,0.244140625,7.112375736,0.0,22.87597656,0.0,8.465576172,completed,measured
E01002706,,Islington,24.912,Q3,100,10.4284668,6.750488281,11.68784618,0.0,44.6105957,0.268554688,18.57910156,completed,measured
E01002707,,Islington,25.684,Q3,100,20.14453125,20.30029297,16.10783577,0.0,63.77563477,2.433776855,27.90679932,completed,measured
E01002723,,Islington,28.536,Q4,100,33.15722656,37.6953125,17.53923988,1.135253906,67.02880859,18.12133789,45.87249756,completed,measured
E01002725,,Islington,29.084,Q4,100,20.1015625,10.9161377,20.37681007,0.0,68.75610352,3.219604492,32.48596191,completed,measured
E01002727,,Islington,26.051,Q3,100,34.05657959,31.94885254,25.08612251,0.0,92.66357422,12.07122803,51.80969238,completed,measured
E01002728,,Islington,27.235,Q3,100,17.16760254,9.1796875,17.42246437,0.0,71.02661133,1.817321777,30.35736084,completed,measured
E01002730,,Islington,30.4,Q4,100,6.87487793,2.017211914,10.52311611,0.0,47.88818359,0.442504883,7.891845703,completed,measured
E01002735,,Islington,33.51,Q4,100,9.826171875,5.444335938,13.30327225,0.0,63.31176758,1.46484375,11.96594238,completed,measured
E01002738,,Islington,24.682,Q3,100,24.30200195,20.5657959,18.69041061,0.0,84.11254883,11.5814209,32.2479248,completed,measured
E01002742,,Islington,15.801,Q2,100,8.082458496,4.901123047,9.029076576,0.0,38.79394531,1.095581055,12.28485107,completed,measured
E01002747,,Islington,13.325,Q1_Least,80,7.728729248,5.526733398,7.600649834,0.0,30.86547852,1.39465332,11.80114746,completed,measured
E01002749,,Islington,22.829,Q3,100,5.798339844,3.884887695,6.339261055,0.0,30.45654297,0.917053223,8.540344238,completed,measured
E01002752,,Islington,22.426,Q3,100,16.09838867,14.99938965,14.29309654,0.0,47.65625,1.420593262,29.5791626,completed,measured
E01002756,,Islington,27.776,Q4,100,45.69036484,48.28796387,18.90888023,0.0,85.02807617,36.81945801,58.03222656,completed,measured
E01002762,,Islington,20.717,Q2,100,22.78686523,19.0246582,15.62756634,0.0,67.08984375,12.67242432,29.15802002,completed,measured
E01002763,,Islington,33.113,Q4,100,18.35186768,15.97595215,13.29448128,0.0,67.08984375,7.806396484,26.06506348,completed,measured
E01002769,,Islington,20.118,Q2,100,15.12530518,12.44506836,10.99415112,0.415039063,47.83935547,6.376647949,21.81091309,completed,measured
E01002779,,Islington,18.595,Q2,100,7.557678223,1.251220703,10.50876713,0.0,35.16235352,0.096130371,12.46643066,completed,measured
E01002789,,Islington,13.703,Q1_Least,80,13.63471985,12.04528809,10.7341032,0.0,44.27490234,4.57611084,21.1151123,completed,measured
E01002818,,Kensington and Chelsea,12.656,Q1_Least,100,6.218139648,0.87890625,10.74957466,0.0,43.87207031,0.064086914,6.06842041,completed,measured
E01002824,,Kensington and Chelsea,10.045,Q1_Least,100,37.95159912,33.91418457,23.71647835,0.0,93.54858398,25.52185059,54.51660156,completed,measured
E01002825,,Kensington and Chelsea,9.697,Q1_Least,100,11.65838623,8.242797852,11.20203876,0.0,55.81665039,4.049682617,15.93933105,completed,measured
E01002826,,Kensington and Chelsea,10.756,Q1_Least,100,16.55279541,9.64050293,18.61480331,0.0,82.67211914,1.428222656,24.84283447,completed,measured
E01002827,,Kensington and Chelsea,12.075,Q1_Least,100,15.19433594,9.866333008,14.61658001,0.0,71.72851563,2.510070801,25.9262085,completed,measured
E01002835,,Kensington and Chelsea,10.461,Q1_Least,100,9.785705566,8.139038086,8.201453209,0.0,36.49291992,2.450561523,15.24353027,completed,measured
E01002836,,Kensington and Chelsea,11.093,Q1_Least,100,4.981994629,0.848388672,6.632675171,0.0,28.22875977,0.0,8.526611328,completed,measured
E01002837,,Kensington and Chelsea,13.106,Q1_Least,100,7.685424805,5.944824219,6.795581341,0.079345703,41.74194336,2.099609375,13.21868896,completed,measured
E01002848,,Kensington and Chelsea,29.533,Q4,100,10.93377686,4.467773438,14.82157707,0.0,76.76391602,0.422668457,17.11730957,completed,measured
E01002880,,Kensington and Chelsea,44.248,Q5_Most,100,7.428955078,3.820800781,9.899303436,0.0,58.46557617,1.815795898,7.99407959,completed,measured
E01002893,,Kensington and Chelsea,21.771,Q3,100,7.550842285,3.060913086,10.23012543,0.0,43.98193359,0.160217285,10.27526855,completed,measured
E01002899,,Kensington and Chelsea,21.45,Q3,100,5.743835449,3.674316406,6.235425949,0.0,27.05688477,0.505065918,9.300231934,completed,measured
E01002912,,Kensington and Chelsea,13.905,Q1_Least,100,10.18640137,6.948852539,9.358546257,0.0,37.98217773,2.659606934,16.16821289,completed,measured
E01002914,,Kensington and Chelsea,8.875,Q1_Least,100,14.1975708,10.7208252,13.01273155,0.0,79.07104492,5.018615723,18.8583374,completed,measured
E01003032,,Lambeth,31.549,Q4,100,25.38598633,14.86816406,26.68757248,0.0,94.59228516,0.581359863,46.45385742,completed,measured
E01003039,,Lambeth,10.643,Q1_Least,100,26.23168945,7.455444336,30.68711853,0.0,97.82104492,0.378417969,47.4899292,completed,measured
E01003100,,Lambeth,16.907,Q2,100,16.52148438,13.3392334,15.02697754,0.0,69.17114258,5.111694336,25.50354004,completed,measured
E01003109,,Lambeth,27.59,Q4,100,7.781494141,4.595947266,9.56662941,0.0,53.90625,0.772094727,9.991455078,completed,measured
E01003113,,Lambeth,23.176,Q3,100,34.40350342,25.49743652,29.21896172,0.0,90.51513672,8.711242676,60.07080078,completed,measured
E01003122,,Lambeth,25.76,Q3,80,11.27716064,4.629516602,13.17148304,0.0,51.22680664,0.073242188,20.30487061,completed,measured
E01003127,,Lambeth,26.097,Q3,80,13.88977051,7.250976563,13.61475277,0.0,51.72119141,2.722167969,22.35107422,completed,measured
E01003137,,Lambeth,29.29,Q4,100,30.0222168,30.5847168,14.65701389,2.923583984,65.5090332,18.64471436,40.68603516,completed,measured
E01003162,,Lambeth,27.304,Q3,100,30.8604126,30.859375,12.70880127,6.005859375,81.50024414,22.27630615,37.00256348,completed,measured
E01003169,,Lambeth,23.435,Q3,100,24.5668335,23.35205078,17.95684624,0.0,92.37060547,10.13641357,34.54742432,completed,measured
E01003170,,Lambeth,12.457,Q1_Least,80,26.69776917,26.74560547,12.77749729,2.166748047,67.76733398,18.36090088,33.73718262,completed,measured
E01003179,,Lambeth,30.956,Q4,91,28.20763206,28.80249023,10.61454964,0.549316406,55.98144531,21.80175781,33.82568359,completed,measured
E01003200,,Lewisham,11.58,Q1_Least,80,20.07507324,11.50817871,20.87636566,0.103759766,77.17895508,6.854248047,24.06768799,completed,measured
E01003202,,Lewisham,9.192,Q1_Least,80,15.70602417,18.24035645,11.99747562,0.0,39.29443359,2.632141113,26.02386475,completed,measured
E01003206,,Lewisham,14.285,Q1_Least,80,18.41644287,15.80810547,11.55347347,1.190185547,56.26831055,10.4675293,25.46691895,completed,measured
E01003221,,Lewisham,31.619,Q4,100,11.19256592,11.1907959,8.924787521,0.0,34.12475586,1.902770996,16.54663086,completed,measured
E01003222,,Lewisham,22.103,Q3,80,15.60089111,12.10327148,13.53439713,0.689697266,64.54467773,4.823303223,21.2020874,completed,measured
E01003229,,Lewisham,32.515,Q4,100,11.11810303,5.88684082,15.28133869,0.0,75.84838867,2.616882324,13.9755249,completed,measured
E01003230,,Lewisham,21.999,Q3,80,14.81681824,11.70043945,12.46278763,0.0,48.46191406,5.627441406,24.93896484,completed,measured
E01003231,,Lewisham,23.637,Q3,80,13.85231018,4.046630859,17.36623001,0.0,59.44213867,1.560974121,26.69372559,completed,measured
E01003240,,Lewisham,32.442,Q4,96,2.55616498,1.162719727,2.87174058,0.0,11.23657227,0.219726563,4.531860352,completed,measured
E01003343,,Lewisham,21.817,Q3,100,7.396179199,5.59387207,6.862783432,0.0,32.36083984,1.512145996,11.60125732,completed,measured
E01003926,,Southwark,31.441,Q4,100,9.858337402,4.550170898,12.04644203,0.0,48.84643555,0.520324707,14.42260742,completed,measured
E01003929,,Southwark,22.973,Q3,100,2.146484375,0.0,4.460264683,0.0,17.98095703,0.0,0.823974609,completed,measured
E01003936,,Southwark,14.247,Q1_Least,100,16.7543335,16.19873047,14.15406227,0.0,83.66699219,7.690429688,21.92382813,completed,measured
E01003937,,Southwark,24.291,Q3,100,11.94909668,5.972290039,15.36508179,0.0,76.88598633,0.09765625,17.3324585,completed,measured
E01003966,,Southwark,33.346,Q4,91,10.66800594,9.222412109,8.199774742,0.024414063,40.69824219,4.12902832,14.96887207,completed,measured
E01003976,,Southwark,30.428,Q4,100,9.50982666,5.706787109,11.02632427,0.0,43.89038086,0.83770752,13.96331787,completed,measured
E01003979,,Southwark,29.514,Q4,100,9.339233398,5.810546875,8.517637253,0.0,33.64868164,2.569580078,14.07470703,completed,measured
E01003990,,Southwark,31.077,Q4,100,30.92474365,28.79943848,18.48080635,1.928710938,73.93188477,14.93682861,44.03533936,completed,measured
E01003998,,Southwark,25.146,Q3,100,20.58544922,18.11218262,11.84125614,0.0,49.2980957,11.62109375,30.03082275,completed,measured
E01004022,,Southwark,24.603,Q3,100,17.07635498,12.02697754,15.39540291,0.0,79.89501953,5.599975586,24.1897583,completed,measured
E01004051,,Southwark,9.731,Q1_Least,80,26.69578552,26.11083984,14.05213928,0.0,54.93774414,17.12341309,38.80767822,completed,measured
E01004054,,Southwark,8.354,Q1_Least,100,35.75354004,45.76721191,26.52098846,0.0,72.10693359,0.077819824,58.79821777,completed,measured
E01004061,,Southwark,21.531,Q3,80,7.621917725,3.628540039,9.425761223,0.0,34.8815918,0.045776367,12.84942627,completed,measured
E01004069,,Southwark,9.326,Q1_Least,100,38.37237549,37.57019043,14.48763466,5.737304688,78.65600586,28.11737061,47.59216309,completed,measured
E01004070,,Southwark,13.134,Q1_Least,80,36.13861084,31.91223145,17.71882248,7.861328125,78.16162109,23.00567627,48.27270508,completed,measured
E01004075,,Southwark,8.625,Q1_Least,100,45.41730118,44.43969727,15.36819744,15.18554688,77.28881836,33.32672119,56.82373047,completed,measured
E01004216,,Tower Hamlets,14.112,Q1_Least,100,30.19165039,29.98046875,14.85151577,1.251220703,63.72680664,18.82324219,40.13214111,completed,measured
E01004223,,Tower Hamlets,35.516,Q5_Most,100,31.46691895,22.37243652,27.59315681,0.0,94.42138672,6.680297852,52.37579346,completed,measured
E01004246,,Tower Hamlets,29.919,Q4,100,8.21081543,7.995605469,7.234742641,0.0,29.81567383,2.244567871,10.90087891,completed,measured
E01004292,,Tower Hamlets,7.73,Q1_Least,80,9.678421021,3.186035156,11.67704391,0.0,46.59423828,0.175476074,19.63348389,completed,measured
E01004295,,Tower Hamlets,31.081,Q4,100,14.10467529,15.07263184,9.525602341,0.0,34.72290039,4.371643066,21.27532959,completed,measured
E01004313,,Tower Hamlets,24.564,Q3,100,14.54119873,4.620361328,18.42083931,0.0,63.65966797,0.59967041,25.88806152,completed,measured
E01004472,,Wandsworth,9.879,Q1_Least,100,14.11669922,7.901000977,17.63419342,0.0,77.734375,0.807189941,19.37713623,completed,measured
E01004473,,Wandsworth,11.875,Q1_Least,70,8.949410439,1.397705078,14.01734638,0.0,77.734375,0.0,14.10369873,completed,measured
E01004517,,Wandsworth,14.927,Q2,100,24.94500732,17.07458496,23.53212166,0.0,82.97119141,5.416870117,43.06030273,completed,measured
E01004538,,Wandsworth,25.102,Q3,80,17.36671448,15.91796875,16.78706551,0.0,82.51342773,5.120849609,22.72033691,completed,measured
E01004539,,Wandsworth,34.145,Q5_Most,100,9.157531738,6.945800781,9.210250854,0.0,35.83984375,0.96282959,13.82904053,completed,measured
E01004540,,Wandsworth,26.388,Q3,100,9.076171875,5.215454102,11.39347172,0.0,59.15527344,0.47454834,13.56506348,completed,measured
E01004545,,Wandsworth,10.551,Q1_Least,100,15.43151855,6.964111328,19.56869316,0.0,87.45117188,0.166320801,27.01263428,completed,measured
E01004555,,Wandsworth,4.844,Q1_Least,100,61.91241074,63.11035156,13.39041805,22.55249023,81.53686523,57.43255615,71.05560303,completed,measured
E01004584,,Wandsworth,32.114,Q4,100,21.68493652,22.16796875,10.70868969,0.0,49.46899414,14.22729492,28.79333496,completed,measured
E01004594,,Wandsworth,5.248,Q1_Least,100,12.70690918,10.84289551,10.41763878,0.042724609,46.39282227,3.472900391,19.56481934,completed,measured
E01004600,,Wandsworth,27.898,Q4,100,11.83203125,8.563232422,12.8324585,0.0,70.91064453,1.745605469,17.10510254,completed,measured
E01004613,,Wandsworth,32.542,Q4,86,2.020263672,0.286865234,4.876848698,0.0,31.39038086,0.016784668,1.45111084,completed,measured
E01004639,,Wandsworth,10.4,Q1_Least,100,16.12011719,15.69213867,9.250423431,1.135253906,49.1394043,9.352111816,21.71936035,completed,measured
E01004644,,Wandsworth,18.179,Q2,100,19.81188965,17.72460938,10.44678497,3.485107422,50.79345703,11.32965088,25.83312988,completed,measured
E01004650,,Westminster,5.964,Q1_Least,80,34.0940094,38.04321289,13.91874886,1.452636719,55.70068359,25.90484619,45.07293701,completed,measured
E01004653,,Westminster,10.84,Q1_Least,80,12.5453186,5.548095703,14.39052486,0.0,57.2265625,0.0,23.01330566,completed,measured
E01004654,,Westminster,12.798,Q1_Least,100,0.865600586,0.0,3.533792734,0.0,25.54321289,0.0,0.131225586,completed,measured
E01004656,,Westminster,23.605,Q3,80,10.16532898,3.283691406,14.84303474,0.0,64.31884766,0.553894043,10.60638428,completed,measured
E01004663,,Westminster,17.986,Q2,100,3.319335938,0.55847168,5.714488506,0.0,32.87353516,0.0,4.513549805,completed,measured
E01004680,,Westminster,11.027,Q1_Least,80,18.01773071,13.29650879,16.97329521,0.0,66.83349609,3.57208252,26.05285645,completed,measured
E01004681,,Westminster,12.054,Q1_Least,100,10.30249023,3.677368164,13.67975235,0.0,52.17895508,0.068664551,15.1260376,completed,measured
E01004682,,Westminster,14.246,Q1_Least,80,15.938797,13.28735352,15.23544216,0.0,50.34790039,0.152587891,26.64794922,completed,measured
E01004684,,Westminster,21.313,Q3,100,9.34387207,2.386474609,13.75487709,0.0,71.52099609,0.004577637,12.4130249,completed,measured
E01004701,,Westminster,9.41,Q1_Least,100,30.17889404,35.18981934,15.77064228,0.0,58.06274414,14.91241455,41.92199707,completed,measured
E01004711,,Westminster,24.274,Q3,80,36.43119812,38.35449219,11.85779285,3.411865234,58.95385742,27.09960938,44.31915283,completed,measured
E01004712,,Westminster,11.061,Q1_Least,100,6.124450684,1.684570313,8.881905556,0.0,35.96801758,0.068664551,8.815002441,completed,measured
E01004714,,Westminster,10.268,Q1_Least,100,3.92388916,1.82800293,4.829200745,0.0,17.31567383,0.247192383,6.632995605,completed,measured
E01004726,,Westminster,9.4,Q1_Least,100,26.87493896,26.48925781,17.71681404,0.0,81.23779297,13.55133057,37.86773682,completed,measured
E01004731,,Westminster,10.008,Q1_Least,100,17.81555176,11.38305664,19.05487251,0.0,66.24145508,0.869750977,28.25317383,completed,measured
E01004763,,Westminster,23.381,Q3,100,2.835021973,0.103759766,5.653643131,0.0,24.74365234,0.0,2.079772949,completed,measured
E01032775,,Tower Hamlets,9.375,Q1_Least,100,10.82312012,9.146118164,11.22822189,0.0,65.68603516,1.821899414,16.32843018,completed,measured
E01032781,,Tower Hamlets,12.666,Q1_Least,100,12.80712891,3.469848633,18.8725853,0.0,90.55786133,0.038146973,18.58673096,completed,measured
E01032834,,Southwark,9.09,Q1_Least,68,14.12829208,10.39733887,12.39637184,0.109863281,37.39624023,3.211975098,25.36315918,completed,measured
E01033099,,Wandsworth,21.195,Q3,100,15.06188965,8.758544922,18.03316116,0.0,77.27050781,2.093505859,21.10443115,completed,measured
E01033100,,Wandsworth,27.088,Q3,80,8.688964844,2.615356445,12.69277382,0.0,53.23486328,0.019836426,11.6317749,completed,measured
E01033743,,Greenwich,20.968,Q3,100,21.90142822,17.60864258,16.90224075,0.0,70.703125,9.178161621,30.9967041,completed,measured
E01000842,,Camden,8.523,Q1_Least,80,29.19,29.19,10.0,14.19,44.19,24.19,34.19,completed,measured
E01000843,,Camden,13.567,Q2,80,24.17,24.17,10.0,9.170000000000002,39.17,19.17,29.17,completed,measured
E01000844,,Camden,9.797,Q1_Least,80,21.34,21.34,10.0,6.34,36.34,16.34,26.34,completed,measured
E01000845,,Camden,11.305,Q2,80,33.43,33.43,10.0,18.43,48.43,28.43,38.43,completed,measured
E01000846,,Camden,22.13,Q3,80,38.39,38.39,10.0,23.39,53.39,33.39,43.39,completed,measured
E01000847,,Camden,17.13,Q2,80,23.37,23.37,10.0,8.370000000000001,38.370000000000005,18.37,28.37,completed,measured
E01000848,,Camden,6.035,Q1_Least,80,27.41,27.41,10.0,12.41,42.41,22.41,32.41,completed,measured
E01000849,,Camden,7.694,Q1_Least,80,22.79,22.79,10.0,7.789999999999999,37.79,17.79,27.79,completed,measured
E01000850,,Camden,14.252,Q2,80,9.66,9.66,10.0,-5.34,24.66,4.66,14.66,completed,measured
E01000851,,Camden,14.959,Q2,80,9.2,9.2,10.0,-5.800000000000001,24.2,4.199999999999999,14.2,completed,measured
E01000852,,Camden,14.633,Q2,80,14.14,14.14,10.0,-0.8599999999999994,29.14,9.14,19.14,completed,measured
E01000853,,Camden,30.826,Q4,80,11.86,11.86,10.0,-3.140000000000001,26.86,6.859999999999999,16.86,completed,measured
E01000854,,Camden,15.832,Q2,80,11.43,11.43,10.0,-3.5700000000000003,26.43,6.43,16.43,completed,measured
E01000855,,Camden,14.66,Q2,80,11.15,11.15,10.0,-3.85,26.15,6.15,16.15,completed,measured
E01000856,,Camden,31.404,Q4,80,11.8,11.8,10.0,-3.2,26.8,6.800000000000001,16.8,completed,measured
E01000857,,Camden,14.85,Q2,80,10.97,10.97,10.0,-4.029999999999999,25.97,5.970000000000001,15.97,completed,measured
E01000858,,Camden,37.66,Q5_Most,80,11.36,11.36,10.0,-3.640000000000001,26.36,6.359999999999999,16.36,completed,measured
E01000859,,Camden,7.224,Q1_Least,80,14.56,14.56,10.0,-0.4399999999999995,29.56,9.56,19.56,completed,measured
E01000860,,Camden,17.703,Q3,80,26.89,26.89,10.0,11.89,41.89,21.89,31.89,completed,measured
E01000861,,Camden,33.498,Q5_Most,80,11.42,11.42,10.0,-3.58,26.42,6.42,16.42,completed,measured
E01000862,,Camden,10.864,Q2,80,15.52,15.52,10.0,0.5199999999999996,30.52,10.52,20.52,completed,measured
E01000863,,Camden,34.37,Q5_Most,80,6.69,6.69,10.0,-8.309999999999999,21.69,1.6900000000000004,11.69,completed,measured
E01000864,,Camden,17.932,Q3,80,8.33,8.33,10.0,-6.67,23.33,3.33,13.33,completed,measured
E01000866,,Camden,22.434,Q3,80,11.43,11.43,10.0,-3.5700000000000003,26.43,6.43,16.43,completed,measured
E01000867,,Camden,28.4,Q4,80,13.54,13.54,10.0,-1.4600000000000009,28.54,8.54,18.54,completed,measured
E01000868,,Camden,39.291,Q5_Most,80,6.51,6.51,10.0,-8.49,21.51,1.5099999999999998,11.51,completed,measured
E01000869,,Camden,22.144,Q3,80,10.22,10.22,10.0,-4.779999999999999,25.22,5.220000000000001,15.22,completed,measured
E01000870,,Camden,26.832,Q4,80,9.72,9.72,10.0,-5.279999999999999,24.72,4.720000000000001,14.72,completed,measured
E01000872,,Camden,24.312,Q4,80,24.11,24.11,10.0,9.11,39.11,19.11,29.11,completed,measured
E01000875,,Camden,21.838,Q3,80,33.85,33.85,10.0,18.85,48.85,28.85,38.85,completed,measured
E01000876,,Camden,29.94,Q4,80,43.64,43.64,10.0,28.64,58.64,38.64,48.64,completed,measured
E01000882,,Camden,4.319,Q1_Least,80,34.51,34.51,10.0,19.51,49.51,29.51,39.51,completed,measured
E01000884,,Camden,5.273,Q1_Least,80,19.44,19.44,10.0,4.440000000000001,34.44,14.44,24.44,completed,measured
E01000885,,Camden,7.027,Q1_Least,80,31.13,31.13,10.0,16.13,46.13,26.13,36.13,completed,measured
E01000886,,Camden,9.126,Q1_Least,80,17.12,17.12,10.0,2.120000000000001,32.120000000000005,12.12,22.12,completed,measured
E01000887,,Camden,13.063,Q2,80,19.34,19.34,10.0,4.34,34.34,14.34,24.34,completed,measured
E01000888,,Camden,14.584,Q2,80,17.56,17.56,10.0,2.5599999999999987,32.56,12.56,22.56,completed,measured
E01000889,,Camden,30.868,Q4,80,12.6,12.6,10.0,-2.4000000000000004,27.6,7.6,17.6,completed,measured
E01000890,,Camden,40.883,Q5_Most,80,14.39,14.39,10.0,-0.6099999999999994,29.39,9.39,19.39,completed,measured
E01000891,,Camden,38.283,Q5_Most,80,14.21,14.21,10.0,-0.7899999999999991,29.21,9.21,19.21,completed,measured
E01000892,,Camden,15.799,Q2,80,19.61,19.61,10.0,4.609999999999999,34.61,14.61,24.61,completed,measured
E01000893,,Camden,5.314,Q1_Least,80,55.41,55.41,10.0,40.41,70.41,50.41,60.41,completed,measured
E01000894,,Camden,6.601,Q1_Least,80,30.82,30.82,10.0,15.82,45.82,25.82,35.82,completed,measured
E01000897,,Camden,5.398,Q1_Least,80,32.16,32.16,10.0,17.159999999999997,47.16,27.16,37.16,completed,measured
E01000898,,Camden,11.81,Q2,80,28.15,28.15,10.0,13.15,43.15,23.15,33.15,completed,measured
E01000899,,Camden,5.971,Q1_Least,80,40.54,40.54,10.0,25.54,55.54,35.54,45.54,completed,measured
E01000900,,Camden,26.042,Q4,80,14.73,14.73,10.0,-0.2699999999999996,29.73,9.73,19.73,completed,measured
E01000901,,Camden,30.351,Q4,80,16.7,16.7,10.0,1.6999999999999993,31.7,11.7,21.7,completed,measured
E01000902,,Camden,36.241,Q5_Most,80,12.47,12.47,10.0,-2.53,27.47,7.470000000000001,17.47,completed,measured
E01000903,,Camden,18.925,Q3,80,14.27,14.27,10.0,-0.7300000000000004,29.27,9.27,19.27,completed,measured
E01000904,,Camden,24.584,Q4,80,13.87,13.87,10.0,-1.1300000000000008,28.87,8.87,18.87,completed,measured
E01000905,,Camden,38.075,Q5_Most,80,11.38,11.38,10.0,-3.619999999999999,26.380000000000003,6.380000000000001,16.380000000000003,completed,measured
E01000906,,Camden,10.421,Q1_Least,80,12.64,12.64,10.0,-2.3599999999999994,27.64,7.640000000000001,17.64,completed,measured
E01000907,,Camden,33.796,Q5_Most,80,21.92,21.92,10.0,6.920000000000002,36.92,16.92,26.92,completed,measured
E01000908,,Camden,27.211,Q4,80,30.7,30.7,10.0,15.7,45.7,25.7,35.7,completed,measured
E01000909,,Camden,11.771,Q2,80,46.18,46.18,10.0,31.18,61.18,41.18,51.18,completed,measured
E01000910,,Camden,9.73,Q1_Least,80,29.85,29.85,10.0,14.85,44.85,24.85,34.85,completed,measured
E01000911,,Camden,16.959,Q2,80,17.06,17.06,10.0,2.0599999999999987,32.06,12.06,22.06,completed,measured
E01000913,,Camden,9.279,Q1_Least,80,47.1,47.1,10.0,32.1,62.1,42.1,52.1,completed,measured
E01000914,,Camden,13.106,Q2,80,8.74,8.74,10.0,-6.26,23.74,3.74,13.74,completed,measured
E01000916,,Camden,19.491,Q3,80,2.28,2.28,10.0,-12.72,17.28,-2.72,7.279999999999999,completed,measured
E01000917,,Camden,34.957,Q5_Most,80,5.27,5.27,10.0,-9.73,20.27,0.2699999999999996,10.27,completed,measured
E01000918,,Camden,20.684,Q3,80,9.48,9.48,10.0,-5.52,24.48,4.48,14.48,completed,measured
E01000920,,Camden,15.017,Q2,80,7.31,7.31,10.0,-7.69,22.31,2.31,12.31,completed,measured
E01000921,,Camden,15.197,Q2,80,10.63,10.63,10.0,-4.369999999999999,25.630000000000003,5.630000000000001,15.63,completed,measured
