lsoa_code,image_id,gvi,method,model,vegetation_pixels,total_pixels,timestamp
E01004073,319993332821008,24.43532943725586,deeplearning,segformer,768669,3145728,2025-08-02T00:23:14.289576
E01004073,772700413438825,39.88466262817383,deeplearning,segformer,1254663,3145728,2025-08-02T00:23:15.653626
E01004073,5381927911865173,41.59580866495769,deeplearning,segformer,1308491,3145728,2025-08-02T00:23:17.067409
E01004073,194328972405905,32.65879948933919,deeplearning,segformer,1027357,3145728,2025-08-02T00:23:18.443246
E01004073,878177832762675,24.258295694986977,deeplearning,segformer,763100,3145728,2025-08-02T00:23:19.828950
E01004073,173815257973006,42.407552083333336,deeplearning,segformer,162845,384000,2025-08-02T00:23:20.509628
E01004073,1065155557709953,13.7208620707194,deeplearning,segformer,431621,3145728,2025-08-02T00:23:21.897146
E01004073,146478997970367,44.83391443888347,deeplearning,segformer,1410353,3145728,2025-08-02T00:23:23.264560
E01004073,752466778768584,20.096047719319664,deeplearning,segformer,632167,3145728,2025-08-02T00:23:24.645841
E01004073,7648263998579003,41.058317820231125,deeplearning,segformer,1291583,3145728,2025-08-02T00:23:26.035143
E01004073,1004394240225069,55.57279586791992,deeplearning,segformer,1748169,3145728,2025-08-02T00:23:27.410002
E01004073,348421890224612,38.44642639160156,deeplearning,segformer,1209420,3145728,2025-08-02T00:23:28.796633
E01004073,445568064053132,7.321961720784505,deeplearning,segformer,230329,3145728,2025-08-02T00:23:30.181147
E01004073,522871768892881,16.341018676757812,deeplearning,segformer,514044,3145728,2025-08-02T00:23:31.552890
E01004073,193472485937394,29.66136932373047,deeplearning,segformer,933066,3145728,2025-08-02T00:23:32.942069
E01004073,433508475296703,26.968542734781902,deeplearning,segformer,848357,3145728,2025-08-02T00:23:34.313665
E01004073,2891922734383473,47.56704966227214,deeplearning,segformer,1496330,3145728,2025-08-02T00:23:35.698443
E01004073,507718556919159,17.915948232014976,deeplearning,segformer,563587,3145728,2025-08-02T00:23:37.078561
E01004073,1642628586110398,42.29977925618489,deeplearning,segformer,1330636,3145728,2025-08-02T00:23:38.466251
E01004073,1157867104684504,20.174153645833336,deeplearning,segformer,634624,3145728,2025-08-02T00:23:39.854798
E01004073,1708774669328630,27.883243560791016,deeplearning,segformer,877131,3145728,2025-08-02T00:23:41.237782
E01004073,885799088944186,27.426719665527344,deeplearning,segformer,862770,3145728,2025-08-02T00:23:42.642319
E01004073,211017177499951,21.379725138346352,deeplearning,segformer,672548,3145728,2025-08-02T00:23:44.024180
E01004073,5446126132128388,23.040167490641274,deeplearning,segformer,724781,3145728,2025-08-02T00:23:45.409702
E01004073,189646522982144,29.12896474202474,deeplearning,segformer,916318,3145728,2025-08-02T00:23:46.798156
E01004073,931954664291664,46.946614583333336,deeplearning,segformer,180275,384000,2025-08-02T00:23:47.478963
E01004073,536028257782365,42.74606704711914,deeplearning,segformer,1344675,3145728,2025-08-02T00:23:48.868212
E01004073,564603952051759,16.71870549519857,deeplearning,segformer,525925,3145728,2025-08-02T00:23:50.245258
E01004073,173518188424194,24.95915095011393,deeplearning,segformer,785147,3145728,2025-08-02T00:23:51.711022
E01004073,477486139973937,39.51342900594075,deeplearning,segformer,1242985,3145728,2025-08-02T00:23:53.093457
E01004073,2869666129958713,45.289738972981766,deeplearning,segformer,1424692,3145728,2025-08-02T00:23:54.477143
E01004073,138197211585527,26.290130615234375,deeplearning,segformer,827016,3145728,2025-08-02T00:23:55.859604
E01004073,3889179627863405,10.95441182454427,deeplearning,segformer,344596,3145728,2025-08-02T00:23:57.237701
E01004073,1095885941277594,25.955041249593098,deeplearning,segformer,816475,3145728,2025-08-02T00:23:58.624364
E01004073,145346451422347,13.52548599243164,deeplearning,segformer,425475,3145728,2025-08-02T00:24:00.018382
E01004073,567958324194588,18.486722310384117,deeplearning,segformer,581542,3145728,2025-08-02T00:24:01.400153
E01004073,254731769728049,39.550844828287765,deeplearning,segformer,1244162,3145728,2025-08-02T00:24:02.780517
E01004073,477870930096105,18.222522735595703,deeplearning,segformer,573231,3145728,2025-08-02T00:24:04.172574
E01004073,220195146186039,34.0859375,deeplearning,segformer,130890,384000,2025-08-02T00:24:04.856736
E01004553,1740042266617359,16.76987542046441,deeplearning,segformer,395651,2359296,2025-08-02T00:24:06.772357
E01004553,1289266866187019,18.407471974690758,deeplearning,segformer,579049,3145728,2025-08-02T00:24:08.369506
E01004553,340104585808111,11.836910247802734,deeplearning,segformer,372357,3145728,2025-08-02T00:24:10.011534
E01004553,451771914290339,74.79289372762045,deeplearning,segformer,2352781,3145728,2025-08-02T00:24:11.671907
E01004553,579095089733150,0.29881795247395837,color_threshold,hsv_rgb,9400,3145728,2025-08-02T00:24:13.330302
E01004553,1470157263603607,74.0981419881185,deeplearning,segformer,2330926,3145728,2025-08-02T00:24:14.892861
E01004553,515815909605853,0.12222925821940105,color_threshold,hsv_rgb,3845,3145728,2025-08-02T00:24:16.276058
E01004553,468917979427563,51.66823069254557,deeplearning,segformer,1625342,3145728,2025-08-02T00:24:17.639558
E01004553,4207096322855504,16.131507025824654,deeplearning,segformer,380590,2359296,2025-08-02T00:24:18.808801
E01004553,1423329018806525,0.3478156195746528,color_threshold,hsv_rgb,8206,2359296,2025-08-02T00:24:19.991548
E01004553,688906784050806,11.195882161458332,deeplearning,segformer,264144,2359296,2025-08-02T00:24:21.158667
E01004553,24428469223416819,0.8119901021321615,color_threshold,hsv_rgb,25543,3145728,2025-08-02T00:24:22.513006
E01004553,541772860795690,20.626068115234375,deeplearning,segformer,648840,3145728,2025-08-02T00:24:23.868123
E01004553,1418027135577487,49.839019775390625,deeplearning,segformer,1567800,3145728,2025-08-02T00:24:25.228711
E01004553,24232443513063585,31.237708197699654,deeplearning,segformer,736990,2359296,2025-08-02T00:24:26.389014
E01004553,786585640697458,0.24042129516601562,color_threshold,hsv_rgb,7563,3145728,2025-08-02T00:24:27.757167
E01004553,698270442980316,72.21107482910156,deeplearning,segformer,2271564,3145728,2025-08-02T00:24:29.124885
E01004553,959474975933460,72.16663360595703,deeplearning,segformer,2270166,3145728,2025-08-02T00:24:30.500330
E01004553,5449450258461108,8.320077260335285,deeplearning,segformer,261727,3145728,2025-08-02T00:24:31.860315
E01004553,1399132577800742,33.40012538580247,deeplearning,segformer,692585,2073600,2025-08-02T00:24:32.931382
E01004553,755417586805579,69.94771957397461,deeplearning,segformer,2200365,3145728,2025-08-02T00:24:34.306582
E01004553,1716948932342185,7.829962836371528,deeplearning,segformer,184732,2359296,2025-08-02T00:24:35.485801
E01004553,1060785492839275,10.911795910493826,deeplearning,segformer,226267,2073600,2025-08-02T00:24:36.549745
E01004553,1097473355531647,0.029500325520833332,color_threshold,hsv_rgb,928,3145728,2025-08-02T00:24:37.925033
E01004553,1164143659085381,0.03662109375,deeplearning,segformer,864,2359296,2025-08-02T00:24:39.091350
E01004553,451794827822304,45.08781433105469,deeplearning,segformer,1418340,3145728,2025-08-02T00:24:40.452950
E01004553,1887946988314060,98.58719507853189,deeplearning,segformer,3101285,3145728,2025-08-02T00:24:41.814319
E01004553,1034156575541584,0.4369099934895833,deeplearning,segformer,10308,2359296,2025-08-02T00:24:42.999070
E01004553,1691564568231223,15.757285224066841,deeplearning,segformer,371761,2359296,2025-08-02T00:24:44.172180
E01004553,884370717061672,52.88769404093424,deeplearning,segformer,1663703,3145728,2025-08-02T00:24:45.591938
E01004553,286802803633474,0.026067097981770832,deeplearning,segformer,820,3145728,2025-08-02T00:24:46.956637
E01004553,1043162721340842,9.073893229166668,deeplearning,segformer,214080,2359296,2025-08-02T00:24:48.142413
E01004553,1250000909899490,5.121654934353299,deeplearning,segformer,120835,2359296,2025-08-02T00:24:49.322218
E01004553,632178542528242,27.182292938232422,deeplearning,segformer,855081,3145728,2025-08-02T00:24:50.686594
E01004553,724599763821027,26.12438201904297,deeplearning,segformer,821802,3145728,2025-08-02T00:24:52.071221
E01004553,661693853585234,19.26489935980903,deeplearning,segformer,454516,2359296,2025-08-02T00:24:53.259817
E01004553,1418795779404799,32.043584187825516,deeplearning,segformer,756003,2359296,2025-08-02T00:24:54.447881
E01004553,1526563894905002,59.64349110921224,deeplearning,segformer,1876222,3145728,2025-08-02T00:24:55.817530
E01004553,1285552596473376,0.07848739624023438,color_threshold,hsv_rgb,2469,3145728,2025-08-02T00:24:57.205147
E01004553,1496758007874037,0.06024042765299479,color_threshold,hsv_rgb,1895,3145728,2025-08-02T00:24:58.590469
E01004553,1269603244508932,11.359405517578125,deeplearning,segformer,268002,2359296,2025-08-02T00:24:59.759834
E01004553,631777809948503,21.63213094075521,deeplearning,segformer,510366,2359296,2025-08-02T00:25:00.968305
E01004553,994424028807636,56.783294677734375,deeplearning,segformer,1786248,3145728,2025-08-02T00:25:02.406071
E01004553,2767849613550207,2.369986640082465,deeplearning,segformer,55915,2359296,2025-08-02T00:25:03.578112
E01004553,2924072811173758,37.476857503255204,deeplearning,segformer,884190,2359296,2025-08-02T00:25:04.755131
E01004553,735588408856977,0.056584676106770836,color_threshold,hsv_rgb,1780,3145728,2025-08-02T00:25:06.154230
E01004553,1038769741655664,0.6109873453776042,deeplearning,segformer,14415,2359296,2025-08-02T00:25:07.335432
E01004553,507014895094020,31.866741180419922,deeplearning,segformer,1002441,3145728,2025-08-02T00:25:08.716014
E01004553,621233940411902,21.792687310112846,deeplearning,segformer,514154,2359296,2025-08-02T00:25:09.912278
E01004553,980802392824933,1.7921765645345051,deeplearning,segformer,56377,3145728,2025-08-02T00:25:11.280585
E01004553,802546181966291,88.03383509318033,deeplearning,segformer,2769305,3145728,2025-08-02T00:25:12.655464
E01004553,1740673333228237,46.099185943603516,deeplearning,segformer,1450155,3145728,2025-08-02T00:25:14.029159
E01004553,1063889688597189,29.789310031467014,deeplearning,segformer,702818,2359296,2025-08-02T00:25:15.211918
E01004553,1674415200173560,27.922609117296005,deeplearning,segformer,658777,2359296,2025-08-02T00:25:16.394741
E01004553,23907768082197724,23.27668931749132,deeplearning,segformer,549166,2359296,2025-08-02T00:25:17.570777
E01004553,1705874159947464,83.51920445760092,deeplearning,segformer,2627287,3145728,2025-08-02T00:25:18.965287
E01004553,1919288692224793,0.08357445987654322,deeplearning,segformer,1733,2073600,2025-08-02T00:25:20.043690
E01004553,1232033845087564,0.567966037326389,deeplearning,segformer,13400,2359296,2025-08-02T00:25:21.226531
E01004553,1240889627820879,1.2807846069335938,color_threshold,hsv_rgb,40290,3145728,2025-08-02T00:25:22.621789
E01004553,1122063645032041,5.242824554443359,color_threshold,hsv_rgb,164925,3145728,2025-08-02T00:25:24.006305
E01004553,1127004085934912,64.3122673034668,deeplearning,segformer,2023089,3145728,2025-08-02T00:25:25.376882
E01004553,726764873424202,32.91837904188368,deeplearning,segformer,776642,2359296,2025-08-02T00:25:26.558565
E01004553,757941256920664,41.08275462962963,deeplearning,segformer,851892,2073600,2025-08-02T00:25:27.642298
E01004553,719167304032883,0.06389617919921875,color_threshold,hsv_rgb,2010,3145728,2025-08-02T00:25:29.033359
E01004553,2460459384338259,68.29350789388022,deeplearning,segformer,2148328,3145728,2025-08-02T00:25:30.410126
E01004553,1213912176694196,73.10237884521484,deeplearning,segformer,2299602,3145728,2025-08-02T00:25:31.840285
E01004553,2219071895120517,77.59482065836588,deeplearning,segformer,2440922,3145728,2025-08-02T00:25:33.213751
E01004553,1068678534653019,6.1300595601399746,deeplearning,segformer,192835,3145728,2025-08-02T00:25:34.607557
E01004553,720246117216773,33.253415425618485,deeplearning,segformer,1046062,3145728,2025-08-02T00:25:36.008402
E01004553,1242005577441415,0.4418267144097222,color_threshold,hsv_rgb,10424,2359296,2025-08-02T00:25:37.210435
E01004553,1402812810400806,98.71352513631186,deeplearning,segformer,3105259,3145728,2025-08-02T00:25:38.580707
E01004553,997451292169462,82.76052474975586,deeplearning,segformer,2603421,3145728,2025-08-02T00:25:39.963678
E01004553,2867971810010291,18.301518758138023,deeplearning,segformer,575716,3145728,2025-08-02T00:25:41.335203
E01004553,502207971481786,6.505680084228516,color_threshold,hsv_rgb,204651,3145728,2025-08-02T00:25:42.767054
E01004553,1049400010699430,34.853172302246094,deeplearning,segformer,1096386,3145728,2025-08-02T00:25:44.150766
E01004553,704785822320360,0.18857320149739581,color_threshold,hsv_rgb,5932,3145728,2025-08-02T00:25:45.533310
E01004553,1445903289776372,58.8685671488444,deeplearning,segformer,1851845,3145728,2025-08-02T00:25:46.897194
E01004553,1161046879369685,16.38849046495226,deeplearning,segformer,386653,2359296,2025-08-02T00:25:48.079934
E01004553,744495731442841,18.742766203703702,deeplearning,segformer,388650,2073600,2025-08-02T00:25:49.172003
E01004553,1218426516689061,0.515323215060764,color_threshold,hsv_rgb,12158,2359296,2025-08-02T00:25:50.363357
E01004553,746587594690293,19.693289862738716,deeplearning,segformer,464623,2359296,2025-08-02T00:25:51.531630
E01004553,396406846881769,91.618283589681,deeplearning,segformer,2882062,3145728,2025-08-02T00:25:53.007131
E01004553,1629125631095675,21.02464313271605,deeplearning,segformer,435967,2073600,2025-08-02T00:25:54.095692
E01004553,1011987673983696,11.79644266764323,deeplearning,segformer,371084,3145728,2025-08-02T00:25:55.549344
E01004553,1062780268767580,69.59718068440756,deeplearning,segformer,2189338,3145728,2025-08-02T00:25:56.919773
E01004553,609254118870322,40.88266160753038,deeplearning,segformer,964543,2359296,2025-08-02T00:25:58.096510
E01004553,1942378082834835,23.905775282118054,deeplearning,segformer,564008,2359296,2025-08-02T00:25:59.275538
E01004553,660399960378018,15.171344521604938,deeplearning,segformer,314593,2073600,2025-08-02T00:26:00.358091
E01004553,1086533136688292,35.638682047526046,deeplearning,segformer,840822,2359296,2025-08-02T00:26:01.535866
E01004553,1240607463849286,31.413873036702473,deeplearning,segformer,988195,3145728,2025-08-02T00:26:02.901422
E01004553,1712249739654093,0.9411705864800347,deeplearning,segformer,22205,2359296,2025-08-02T00:26:04.075162
E01004553,1629465177782757,85.91998418172201,deeplearning,segformer,2702809,3145728,2025-08-02T00:26:05.452841
E01004553,1429176794700493,24.3681271870931,deeplearning,segformer,766555,3145728,2025-08-02T00:26:06.825093
E01004553,4884281801627030,3.6530494689941406,deeplearning,segformer,114915,3145728,2025-08-02T00:26:08.199314
E01004553,1909068613269960,0.01777013142903646,deeplearning,segformer,559,3145728,2025-08-02T00:26:09.566777
E01004553,1772100016718773,23.18068610297309,deeplearning,segformer,546901,2359296,2025-08-02T00:26:10.743180
E01004553,690513467309381,15.764467592592593,deeplearning,segformer,326892,2073600,2025-08-02T00:26:11.823907
E01004553,750079594264626,41.85129801432292,deeplearning,segformer,1316528,3145728,2025-08-02T00:26:13.191359
E01004553,1437901770727066,29.54549789428711,deeplearning,segformer,929421,3145728,2025-08-02T00:26:14.559840
E01004553,1272956177752930,14.672470092773438,deeplearning,segformer,346167,2359296,2025-08-02T00:26:15.738476
E01001718,9915093291922890,13.136959075927734,deeplearning,segformer,413253,3145728,2025-08-02T00:26:17.852604
E01001718,371212445161284,18.898900349934898,deeplearning,segformer,594508,3145728,2025-08-02T00:26:19.508307
E01001718,1761137901151871,0.4350026448567708,deeplearning,segformer,13684,3145728,2025-08-02T00:26:21.161631
E01001718,2146155832568069,32.59286880493164,deeplearning,segformer,683522,2097152,2025-08-02T00:26:22.667983
E01001718,1143617753221762,10.001118977864582,deeplearning,segformer,314608,3145728,2025-08-02T00:26:24.269591
E01001718,796065389115516,0.86517333984375,deeplearning,segformer,27216,3145728,2025-08-02T00:26:25.973829
E01001718,685485027984462,0.23028055826822916,deeplearning,segformer,7244,3145728,2025-08-02T00:26:27.385096
E01001718,769852141016317,2.762349446614583,deeplearning,segformer,86896,3145728,2025-08-02T00:26:28.779768
E01001718,1120938256542781,18.6277707417806,deeplearning,segformer,585979,3145728,2025-08-02T00:26:30.187514
